chrom	start	end	snps	F2_POST.1:F2_PRE.1	F2_POST.1:F3_POST_A.1	F2_POST.1:F3_POST_B.1	F2_POST.1:F3_PRE_A.1	F2_POST.1:F3_PRE_B.1	F2_PRE.1:F3_POST_A.1	F2_PRE.1:F3_POST_B.1	F2_PRE.1:F3_PRE_A.1	F2_PRE.1:F3_PRE_B.1	F3_POST_A.1:F3_POST_B.1	F3_POST_A.1:F3_PRE_A.1	F3_POST_A.1:F3_PRE_B.1	F3_POST_B.1:F3_PRE_A.1	F3_POST_B.1:F3_PRE_B.1	F3_PRE_A.1:F3_PRE_B.1
tci2_wsi3.0_chr_5	4600001	4700000	6463	0.0130132	0.0140398	0.0165356	0.0172775	0.0164	0.0114423	0.0111169	0.0133495	0.0144448	0.0091934	0.0139832	0.0134483	0.0132399	0.0128062	0.0109746
tci2_wsi3.0_chr_5	4700001	4800000	7184	0.0309818	0.026445	0.0306568	0.0288296	0.0284347	0.0282468	0.028623	0.0289948	0.0255674	0.0203821	0.0290888	0.0269632	0.0287926	0.0288716	0.021161
tci2_wsi3.0_chr_5	4800001	4900000	9822	0.0203102	0.0216202	0.0201634	0.0218142	0.0207606	0.0196624	0.0189164	0.0172831	0.0169141	0.0150527	0.0192368	0.0232719	0.0193341	0.0208959	0.0161921
tci2_wsi3.0_chr_5	4900001	5000000	8174	0.0169503	0.020478	0.0170904	0.0180534	0.0178271	0.0170006	0.0160834	0.0193533	0.0192505	0.0152508	0.0200578	0.0213849	0.0213088	0.0191978	0.0155605
tci2_wsi3.0_chr_5	5000001	5100000	15728	0.0125181	0.0118106	0.0131837	0.0124608	0.0124369	0.00961038	0.0115042	0.0102742	0.0118627	0.00752511	0.0105112	0.0112665	0.0120171	0.0123643	0.00868895
tci2_wsi3.0_chr_5	5100001	5200000	11772	0.0117853	0.0101308	0.0103258	0.0100702	0.0119301	0.0140052	0.0127767	0.0110647	0.0120423	0.00645918	0.0102848	0.0106146	0.0102997	0.0107981	0.00931757
tci2_wsi3.0_chr_5	5200001	5300000	8349	0.0142266	0.0169458	0.015591	0.0135281	0.012273	0.0113731	0.0107328	0.0144575	0.0131169	0.00869058	0.0160796	0.0146333	0.0122133	0.0121478	0.00983981
tci2_wsi3.0_chr_5	5300001	5400000	14130	0.00992421	0.0101785	0.00947889	0.010873	0.0116992	0.00885718	0.0085212	0.00876788	0.00977129	0.00588363	0.00879853	0.0108348	0.0099371	0.0107316	0.00681818
tci2_wsi3.0_chr_5	5400001	5500000	10979	0.0111312	0.0120488	0.012728	0.013339	0.0122711	0.0104058	0.0113583	0.0123392	0.0124323	0.00783979	0.0138482	0.0134259	0.0149821	0.0157359	0.0094728
tci2_wsi3.0_chr_5	5500001	5600000	10481	0.017127	0.0186558	0.0201025	0.018458	0.0196526	0.0173408	0.0180027	0.0170349	0.0161285	0.01258	0.0157522	0.0165126	0.017987	0.0184044	0.0125105
tci2_wsi3.0_chr_5	5600001	5700000	10153	0.018733	0.0214108	0.0207625	0.021787	0.0212963	0.021255	0.0190717	0.0188823	0.0188201	0.0146414	0.0209083	0.0225677	0.0198018	0.020102	0.0154424
tci2_wsi3.0_chr_5	5700001	5800000	13950	0.0180653	0.0192814	0.0192881	0.0213417	0.0200803	0.0181326	0.0196619	0.0198752	0.0197126	0.0137724	0.0195773	0.0203563	0.0184236	0.018891	0.0147733
tci2_wsi3.0_chr_5	5800001	5900000	9535	0.0255916	0.0219858	0.021916	0.0220928	0.0235882	0.0195883	0.0202448	0.0214685	0.0204055	0.0127783	0.0184745	0.0201258	0.0202581	0.0211354	0.0133692
tci2_wsi3.0_chr_5	5900001	6000000	14919	0.0136902	0.0146151	0.0154065	0.0132151	0.0142235	0.0112183	0.0123994	0.0141767	0.0173164	0.00949443	0.0124663	0.0155451	0.0132017	0.0157686	0.0097276
tci2_wsi3.0_chr_5	6000001	6100000	7562	0.0191234	0.0277661	0.0250079	0.0248754	0.0266961	0.0239767	0.0205997	0.0223784	0.0229879	0.0146096	0.0223641	0.0259649	0.0210302	0.0239565	0.017631
tci2_wsi3.0_chr_5	6100001	6200000	3841	0.0200997	0.0231542	0.0251222	0.0247884	0.0281706	0.0246765	0.0267785	0.0203751	0.0263618	0.0189138	0.021775	0.027606	0.0234237	0.0231087	0.0190686
tci2_wsi3.0_chr_5	6200001	6300000	8323	0.0149469	0.0171641	0.018082	0.0153372	0.0158409	0.0142503	0.0151121	0.0124867	0.0135379	0.0138347	0.0135873	0.0148756	0.0142307	0.016773	0.0107503
tci2_wsi3.0_chr_5	6300001	6400000	6293	0.0166274	0.0183604	0.0196892	0.0176865	0.0177299	0.0146555	0.0195888	0.0166295	0.0164172	0.0130072	0.0158719	0.0156966	0.0194757	0.0175009	0.0128382
tci2_wsi3.0_chr_5	6400001	6500000	6985	0.00866331	0.0107111	0.00940932	0.0113272	0.0100596	0.00911443	0.00934899	0.00755357	0.00654302	0.00729246	0.0112399	0.010226	0.0111717	0.00959267	0.00617397
tci2_wsi3.0_chr_5	6500001	6600000	11230	0.0160602	0.0141599	0.0133426	0.0156567	0.0169507	0.0194988	0.015918	0.0152168	0.0159897	0.0109519	0.0187258	0.0186575	0.0158754	0.0177154	0.0125862
tci2_wsi3.0_chr_5	6600001	6700000	12501	0.0101322	0.0117294	0.011251	0.012265	0.0113518	0.0106848	0.010959	0.0107496	0.0100307	0.00743753	0.0141988	0.0138449	0.0132077	0.0135909	0.00677256
tci2_wsi3.0_chr_5	6700001	6800000	6735	0.0170297	0.0174484	0.0154998	0.0187025	0.0205098	0.0214015	0.0189956	0.0220231	0.019629	0.0109119	0.01728	0.0192972	0.0155128	0.0160624	0.0141243
tci2_wsi3.0_chr_5	6800001	6900000	14113	0.0193909	0.0218663	0.0220236	0.0209494	0.021498	0.0190877	0.0182419	0.0163287	0.0167363	0.0146576	0.0203267	0.0203813	0.0210359	0.0226023	0.0131248
tci2_wsi3.0_chr_5	6900001	7000000	11454	0.0144591	0.0163154	0.015039	0.0157791	0.0171772	0.0141133	0.0132193	0.0125096	0.0160788	0.00942336	0.0156103	0.015667	0.0135744	0.0166611	0.0109129
tci2_wsi3.0_chr_5	7000001	7100000	8577	0.0156303	0.0201117	0.0206892	0.0201763	0.0209218	0.0210098	0.0182592	0.0198754	0.019577	0.0126418	0.0235602	0.0246524	0.0238904	0.0215623	0.016387
tci2_wsi3.0_chr_5	7100001	7200000	6448	0.0183782	0.0253722	0.0218359	0.0209667	0.0223447	0.0244406	0.0202337	0.0172157	0.0175971	0.0166752	0.0269259	0.0236699	0.0226741	0.0218704	0.0137975
tci2_wsi3.0_chr_5	7200001	7300000	7762	0.0221482	0.0238234	0.0254981	0.0242356	0.0253073	0.0241898	0.0199662	0.0219619	0.0216383	0.0170482	0.0250581	0.0233992	0.0219736	0.0248134	0.0133467
tci2_wsi3.0_chr_5	7300001	7400000	7556	0.0202178	0.0236316	0.0234612	0.0229098	0.0220115	0.0199931	0.0182397	0.0173068	0.0196422	0.0157544	0.0218545	0.021171	0.0208482	0.0220414	0.0165926
tci2_wsi3.0_chr_5	7400001	7500000	10445	0.0177778	0.0212503	0.0222299	0.0209927	0.0212517	0.0201194	0.0215194	0.021329	0.0214117	0.0171021	0.0225068	0.0220381	0.0232892	0.0244118	0.0178061
tci2_wsi3.0_chr_5	7500001	7600000	5983	0.0239828	0.0260274	0.0223165	0.0237224	0.0318125	0.0261625	0.0280232	0.0248539	0.0294389	0.0199259	0.0209131	0.024748	0.0219379	0.0267066	0.0213273
tci2_wsi3.0_chr_5	7600001	7700000	8640	0.0149223	0.0190096	0.0209668	0.0202195	0.0198083	0.0167158	0.0176021	0.0175575	0.0163683	0.0158882	0.0195845	0.0185347	0.0211639	0.0198831	0.0139842
tci2_wsi3.0_chr_5	7700001	7800000	13876	0.0149945	0.0158904	0.0183459	0.0159069	0.0162398	0.0121215	0.0148104	0.0122971	0.0130317	0.00989325	0.0142029	0.0165216	0.0153751	0.015604	0.0116776
tci2_wsi3.0_chr_5	7800001	7900000	8541	0.0192393	0.0216885	0.0236885	0.027232	0.0258555	0.0229855	0.0219442	0.0270289	0.0245427	0.0173812	0.0261852	0.0240082	0.0265505	0.0215001	0.0183695
tci2_wsi3.0_chr_5	7900001	8000000	8815	0.0198547	0.0210178	0.0231351	0.0197902	0.0218555	0.0182668	0.018968	0.0174793	0.0220207	0.0132013	0.0184355	0.020578	0.0179337	0.0191103	0.0119544
tci2_wsi3.0_chr_5	8000001	8100000	8041	0.0127061	0.0252528	0.0255524	0.0274269	0.0263095	0.0183725	0.0185209	0.0171998	0.0183131	0.00624889	0.00793422	0.00877551	0.00782277	0.00931886	0.00635848
tci2_wsi3.0_chr_5	8100001	8200000	9224	0.0116919	0.0129577	0.0123507	0.0131035	0.0142427	0.0100167	0.0115949	0.012205	0.0153911	0.00900859	0.0123497	0.0144367	0.0120256	0.0123254	0.0108106
tci2_wsi3.0_chr_5	8200001	8300000	5337	0.0153924	0.0201657	0.0186221	0.0172457	0.0195857	0.0195118	0.0171232	0.0172658	0.0182007	0.0138605	0.0195028	0.0220468	0.0200328	0.021152	0.0154584
tci2_wsi3.0_chr_5	8300001	8400000	4143	0.0166542	0.0185762	0.017293	0.0183735	0.0214373	0.0189033	0.0195187	0.0174106	0.0183665	0.0148517	0.0182008	0.0192291	0.0184893	0.0181206	0.0140699
tci2_wsi3.0_chr_5	8400001	8500000	9163	0.0176808	0.0200917	0.0219298	0.0196668	0.0197683	0.0217183	0.0233156	0.018011	0.0172531	0.0142155	0.0197951	0.018791	0.0207089	0.0210774	0.0131552
tci2_wsi3.0_chr_5	8500001	8600000	7320	0.0360298	0.0221741	0.0221778	0.0202862	0.0202784	0.0199205	0.0223286	0.029157	0.0291056	0.0130955	0.0182052	0.0178399	0.0198536	0.0181495	0.0132262
tci2_wsi3.0_chr_5	8600001	8700000	14871	0.00871076	0.0100361	0.00962095	0.00792589	0.00800803	0.0101326	0.0115784	0.00868821	0.00863217	0.00722151	0.00889965	0.00836757	0.0101517	0.00979313	0.00557621
tci2_wsi3.0_chr_5	8700001	8800000	9773	0.0173202	0.0193022	0.017876	0.0207091	0.0209661	0.0167572	0.0152508	0.0178646	0.0173435	0.0127747	0.0200246	0.0217571	0.0192638	0.0205896	0.0153356
tci2_wsi3.0_chr_5	8800001	8900000	5793	0.0226189	0.0299888	0.0235977	0.0236963	0.0261111	0.0258708	0.0239106	0.0316264	0.0296721	0.0174946	0.0266599	0.0270912	0.0300785	0.0276861	0.0203735
tci2_wsi3.0_chr_5	8900001	9000000	9134	0.014454	0.0125785	0.0132947	0.0141225	0.0131922	0.0139935	0.0141676	0.0135714	0.0160192	0.00763993	0.0131679	0.0128543	0.0134731	0.0125544	0.00926829
tci2_wsi3.0_chr_5	9000001	9100000	9927	0.0160326	0.0188865	0.0222635	0.019145	0.0209365	0.0192592	0.020557	0.0192121	0.0207452	0.0129923	0.0189518	0.0177307	0.0205703	0.0179529	0.0125145
tci2_wsi3.0_chr_5	9100001	9200000	7786	0.016702	0.0230688	0.0243695	0.0194668	0.0221682	0.0248319	0.0207227	0.0182842	0.0223554	0.0149018	0.0239689	0.0253911	0.0212332	0.0229043	0.0129091
tci2_wsi3.0_chr_5	9200001	9300000	4907	0.0341049	0.0360305	0.0325134	0.0325564	0.0355748	0.0265441	0.0284179	0.0293951	0.0326437	0.0197606	0.0321596	0.0343948	0.0329358	0.0329996	0.0239117
tci2_wsi3.0_chr_5	9300001	9400000	9875	0.0223613	0.0247367	0.0238542	0.0222701	0.0242981	0.0231612	0.0216865	0.0211352	0.0227668	0.01836	0.0235042	0.0231142	0.0211667	0.0236658	0.0188842
tci2_wsi3.0_chr_5	9400001	9500000	11087	0.0219182	0.0232683	0.0216865	0.0216921	0.0240866	0.0222437	0.0224366	0.0218393	0.0223986	0.0185878	0.0228615	0.026889	0.022855	0.0240612	0.0152945
tci2_wsi3.0_chr_5	9500001	9600000	9776	0.0195238	0.0212586	0.0236292	0.0236575	0.0247005	0.0202688	0.022362	0.0217605	0.0224398	0.0156521	0.021966	0.0229568	0.0229865	0.0231865	0.0156797
tci2_wsi3.0_chr_5	9600001	9700000	12664	0.0185088	0.0191485	0.0207948	0.0206159	0.01942	0.0192827	0.0199079	0.0192059	0.0202796	0.015343	0.0212537	0.0201641	0.0203031	0.0197794	0.0160299
tci2_wsi3.0_chr_5	9700001	9800000	7157	0.021958	0.0238292	0.0254486	0.0220309	0.0245452	0.0231914	0.0249956	0.0204978	0.0237371	0.019346	0.0227622	0.021755	0.0212832	0.0221007	0.0180344
tci2_wsi3.0_chr_5	9800001	9900000	8936	0.0324833	0.0320695	0.033578	0.0391464	0.03627	0.0307609	0.0299191	0.036598	0.0376817	0.021547	0.0331505	0.0341203	0.0301924	0.033216	0.0215769
tci2_wsi3.0_chr_5	9900001	10000000	10356	0.0205655	0.0228	0.02177	0.0233566	0.0226391	0.0182503	0.0182998	0.0197511	0.0233313	0.0144895	0.020244	0.0211535	0.0200515	0.021322	0.0179291
tci2_wsi3.0_chr_5	10000001	10100000	5341	0.0272938	0.0245229	0.0271253	0.028034	0.0336781	0.0288721	0.0322749	0.023764	0.0289369	0.0163713	0.0212569	0.0257814	0.0212419	0.0258227	0.0170585
tci2_wsi3.0_chr_5	10100001	10200000	8050	0.0213649	0.0260695	0.0255745	0.0238721	0.0243838	0.0211931	0.0214287	0.0196432	0.0199515	0.0145774	0.0202105	0.0190878	0.0203057	0.0168867	0.0155083
tci2_wsi3.0_chr_5	10200001	10300000	13615	0.0123612	0.0133376	0.0134573	0.0146696	0.0149017	0.0134221	0.0126869	0.0125076	0.0151878	0.00775266	0.0132317	0.011955	0.0121315	0.0112943	0.0076465
tci2_wsi3.0_chr_5	10300001	10400000	12739	0.0132416	0.015409	0.0141283	0.0155071	0.0153513	0.0123154	0.0131801	0.0151298	0.0171358	0.0113251	0.0149189	0.0168267	0.0144986	0.0160573	0.0120562
tci2_wsi3.0_chr_5	10400001	10500000	7803	0.0238342	0.0236507	0.0303829	0.0288279	0.0289448	0.0199035	0.0237791	0.0240158	0.0249841	0.0175301	0.0260946	0.0276485	0.0276025	0.0284839	0.017196
tci2_wsi3.0_chr_5	10500001	10600000	6098	0.0235226	0.0250733	0.0243954	0.0313271	0.0267124	0.0260157	0.026444	0.0275755	0.0238997	0.0180665	0.0285751	0.025669	0.0279267	0.0271678	0.0175311
tci2_wsi3.0_chr_5	10600001	10700000	8786	0.021695	0.0258605	0.0216466	0.0229822	0.0273104	0.0246289	0.0214425	0.0237354	0.023878	0.0159528	0.0283826	0.0275015	0.0225852	0.0247082	0.0178707
tci2_wsi3.0_chr_5	10700001	10800000	8833	0.0162812	0.0203242	0.0196557	0.0197873	0.0225767	0.0212133	0.0175862	0.0183284	0.0216995	0.0137483	0.0199151	0.0193224	0.0169914	0.0197404	0.0147866
tci2_wsi3.0_chr_5	10800001	10900000	9623	0.00948261	0.0126753	0.0114567	0.0120145	0.0119073	0.011298	0.0104855	0.0117609	0.0112913	0.00737614	0.0104025	0.0109152	0.0107529	0.0096402	0.00742882
tci2_wsi3.0_chr_5	10900001	11000000	8071	0.0111845	0.012236	0.0142962	0.0123064	0.0130527	0.0119732	0.0133828	0.0110792	0.0105687	0.00748181	0.0105262	0.00996623	0.0122488	0.0128141	0.00714333
tci2_wsi3.0_chr_5	11000001	11100000	3461	0.0122598	0.0165716	0.0171761	0.0185562	0.0178887	0.0139574	0.0147117	0.0167076	0.0147977	0.0103708	0.0169301	0.01837	0.0145676	0.0152985	0.0111311
tci2_wsi3.0_chr_5	11100001	11200000	7314	0.0248432	0.0287629	0.0268987	0.026476	0.0275017	0.0265723	0.0246512	0.0261648	0.0282886	0.0176084	0.023611	0.0249162	0.0227366	0.0257554	0.021586
tci2_wsi3.0_chr_5	11200001	11300000	7069	0.0146199	0.0159196	0.0150854	0.0135345	0.015445	0.0137161	0.0162673	0.0159621	0.0171978	0.00910813	0.015245	0.0141103	0.0167902	0.0128664	0.0133699
tci2_wsi3.0_chr_5	11300001	11400000	11496	0.0156292	0.0160013	0.01668	0.0162976	0.0178572	0.0172224	0.0163643	0.0168316	0.0195062	0.0113068	0.0148501	0.0164557	0.014221	0.0154519	0.0112999
tci2_wsi3.0_chr_5	11400001	11500000	9020	0.0198304	0.0257537	0.0239694	0.0237736	0.0281181	0.02485	0.0237871	0.0222008	0.025323	0.013743	0.0241242	0.0240743	0.0215281	0.0228894	0.014942
tci2_wsi3.0_chr_5	11500001	11600000	5520	0.025769	0.0344574	0.0340358	0.0346534	0.033597	0.029426	0.0306354	0.0324366	0.0358834	0.0197343	0.0371629	0.0410724	0.0371838	0.0371923	0.020842
tci2_wsi3.0_chr_5	11600001	11700000	19326	0.0108357	0.0161702	0.0162731	0.0164397	0.0155057	0.0154012	0.0164443	0.015679	0.0160454	0.01126	0.0166468	0.0156517	0.0164523	0.0161328	0.00968298
tci2_wsi3.0_chr_5	11700001	11800000	12951	0.0166048	0.0208811	0.0211738	0.0211395	0.0208802	0.0201041	0.0180279	0.0221123	0.0209158	0.0141761	0.0207801	0.0202565	0.020836	0.0214558	0.0148035
tci2_wsi3.0_chr_5	11800001	11900000	13526	0.0100489	0.0106838	0.0111543	0.0129308	0.0142531	0.0120657	0.0115344	0.0101538	0.0125641	0.00516094	0.00824876	0.00803336	0.0085887	0.00933394	0.00458174
tci2_wsi3.0_chr_5	11900001	12000000	9909	0.0146381	0.0125313	0.0115944	0.0117969	0.0127157	0.0159212	0.0162167	0.00859162	0.00885627	0.0048753	0.0136245	0.0151617	0.0135345	0.0129895	0.00526912
tci2_wsi3.0_chr_5	12000001	12100000	6622	0.0175373	0.021045	0.0186439	0.0235751	0.0266274	0.0231011	0.0199219	0.0212814	0.02386	0.0115211	0.023704	0.0253785	0.0220127	0.0260657	0.0163853
tci2_wsi3.0_chr_5	12100001	12200000	9190	0.0136543	0.018625	0.0179025	0.0168209	0.0162487	0.0188983	0.0185187	0.0140887	0.0163588	0.0117111	0.0201423	0.0164399	0.0179044	0.0202839	0.00992642
tci2_wsi3.0_chr_5	12200001	12300000	5273	0.0108462	0.0161082	0.0177134	0.0163315	0.0187942	0.0139066	0.013708	0.0139604	0.0146412	0.00960943	0.0135891	0.0151068	0.0140127	0.013909	0.0126798
tci2_wsi3.0_chr_5	12300001	12400000	5703	0.0204698	0.026997	0.0260787	0.0221619	0.0257781	0.0242099	0.0242775	0.0196305	0.0220564	0.0153796	0.0246545	0.025811	0.0227072	0.0233998	0.0161899
tci2_wsi3.0_chr_5	12400001	12500000	8924	0.0130102	0.0168902	0.0167201	0.0169825	0.0185139	0.015816	0.0142389	0.0134898	0.01404	0.0119363	0.011648	0.0125013	0.0132026	0.0154351	0.00878488
tci2_wsi3.0_chr_5	12500001	12600000	6423	0.0096701	0.0162713	0.0157599	0.0107991	0.0100469	0.0108262	0.0102487	0.0102948	0.00858028	0.00644898	0.0134784	0.0121789	0.0128987	0.0124201	0.00662745
tci2_wsi3.0_chr_5	12600001	12700000	8558	0.0067219	0.0107398	0.0107616	0.00785484	0.00852341	0.00811409	0.008626	0.00504841	0.00584259	0.00635779	0.00967587	0.00987498	0.00908925	0.0100748	0.0047205
tci2_wsi3.0_chr_5	12700001	12800000	7774	0.0106926	0.0144449	0.0138715	0.0141558	0.0123127	0.0116542	0.0110515	0.0105008	0.0103042	0.00770184	0.0134529	0.0113357	0.0122965	0.0112718	0.00810325
tci2_wsi3.0_chr_5	12800001	12900000	9681	0.00922538	0.0109714	0.00985452	0.0116069	0.0125402	0.0131304	0.0109703	0.0107647	0.0106157	0.00789028	0.0108394	0.0118539	0.0103084	0.00986241	0.00867918
tci2_wsi3.0_chr_5	12900001	13000000	6940	0.0196614	0.0189004	0.0209934	0.0288266	0.0268705	0.0190255	0.0237263	0.0248534	0.0227202	0.0153673	0.0215643	0.0210959	0.0243566	0.0235149	0.015162
tci2_wsi3.0_chr_5	13000001	13100000	8022	0.0227816	0.0217524	0.023629	0.0254515	0.0249279	0.0228069	0.0212916	0.0225551	0.0213946	0.0156554	0.0212973	0.0217649	0.0243529	0.0240046	0.0159866
tci2_wsi3.0_chr_5	13100001	13200000	6244	0.0200999	0.0254452	0.0281875	0.0310945	0.0282024	0.0208037	0.0214025	0.0281679	0.0258944	0.0174421	0.0305024	0.0270043	0.031652	0.0272594	0.020883
tci2_wsi3.0_chr_5	13200001	13300000	4586	0.0279237	0.0287671	0.0278765	0.0196826	0.0192655	0.0274091	0.0302924	0.0241792	0.026135	0.0128238	0.015485	0.0195872	0.0162142	0.0165341	0.012618
tci2_wsi3.0_chr_5	13300001	13400000	3859	0.0149065	0.0280217	0.028396	0.0298052	0.0276928	0.0173918	0.0162309	0.0179032	0.020142	0.00839506	0.0134851	0.0166631	0.0118544	0.0140712	0.0105056
tci2_wsi3.0_chr_5	13400001	13500000	7818	0.0160703	0.0205656	0.0208883	0.0253487	0.0257066	0.0152546	0.0174027	0.0170619	0.0186988	0.0141586	0.017999	0.0203054	0.017435	0.0206773	0.0120352
tci2_wsi3.0_chr_5	13500001	13600000	9126	0.0158218	0.0153507	0.0145308	0.0176953	0.0169193	0.0131269	0.0152364	0.0182284	0.0180841	0.00984554	0.0163525	0.0147891	0.0169937	0.0157262	0.0119819
tci2_wsi3.0_chr_5	13600001	13700000	4211	0.0167561	0.0203983	0.0184865	0.0202691	0.0198895	0.0166299	0.0181661	0.0216679	0.0227671	0.014934	0.0228893	0.0251184	0.0167421	0.0198177	0.0119893
tci2_wsi3.0_chr_5	13700001	13800000	6372	0.0143295	0.0147826	0.0157662	0.0167272	0.0172436	0.0134776	0.0106815	0.0120251	0.0122296	0.00885302	0.0123685	0.0158382	0.0128152	0.0137208	0.00979298
tci2_wsi3.0_chr_5	13800001	13900000	5065	0.0151354	0.0170993	0.0144016	0.0197415	0.0189284	0.0147657	0.0146669	0.0193473	0.0167303	0.00842431	0.0159261	0.0169184	0.020011	0.0187489	0.0117292
tci2_wsi3.0_chr_5	13900001	14000000	5841	0.0201837	0.0158007	0.0139813	0.0182834	0.0168311	0.0144953	0.01653	0.0148604	0.0191984	0.0102155	0.0165262	0.0187842	0.0141291	0.0174909	0.0133369
tci2_wsi3.0_chr_5	14000001	14100000	6913	0.0145034	0.0134487	0.0132547	0.016532	0.0140752	0.0149654	0.0124233	0.0186075	0.0166854	0.00957275	0.0166315	0.0170225	0.0168249	0.0162072	0.00971286
tci2_wsi3.0_chr_5	14100001	14200000	5987	0.0173421	0.0185698	0.01768	0.0207431	0.0208805	0.0151402	0.0178543	0.0144483	0.0161563	0.0102016	0.0146516	0.0159334	0.0167424	0.0193873	0.010137
tci2_wsi3.0_chr_5	14200001	14300000	6021	0.0118296	0.0127551	0.0117786	0.0108544	0.0127081	0.0128552	0.0114442	0.0111988	0.0120812	0.00897199	0.0112685	0.0118997	0.0087998	0.00968258	0.00671531
tci2_wsi3.0_chr_5	14300001	14400000	2881	0.00938315	0.0127387	0.0149057	0.014948	0.0175031	0.0138714	0.0124034	0.0133007	0.0164354	0.00891466	0.00990408	0.0100683	0.0121198	0.0117102	0.00687857
tci2_wsi3.0_chr_5	14400001	14500000	3657	0.0130197	0.0148222	0.0192432	0.0208849	0.0234517	0.0110968	0.0166233	0.0164376	0.0233836	0.0112413	0.0148451	0.0152328	0.014244	0.0178284	0.0107602
tci2_wsi3.0_chr_5	14500001	14600000	5648	0.010491	0.014041	0.0156797	0.0148138	0.0185386	0.0138526	0.014103	0.0128326	0.0150001	0.00922551	0.0135244	0.0153153	0.0129371	0.0123227	0.00729539
tci2_wsi3.0_chr_5	14600001	14700000	5027	0.010646	0.011559	0.0096334	0.0119374	0.0109313	0.0159512	0.012144	0.0150152	0.0106207	0.0066736	0.00888628	0.00713963	0.00733188	0.00896551	0.00368648
tci2_wsi3.0_chr_5	14700001	14800000	8965	0.0098238	0.0104368	0.0112863	0.0127802	0.0106504	0.00996645	0.00898219	0.0109678	0.0100662	0.00770684	0.012237	0.0102834	0.0107933	0.0104971	0.00562869
tci2_wsi3.0_chr_5	14800001	14900000	13353	0.0157066	0.0184131	0.0177071	0.0186354	0.0175227	0.0174362	0.0172526	0.0180882	0.0178715	0.0096277	0.0166614	0.0152061	0.0154277	0.0144954	0.0120403
tci2_wsi3.0_chr_5	14900001	15000000	8841	0.0126727	0.0192272	0.0190746	0.0103719	0.013323	0.0110114	0.00977848	0.0111497	0.0110392	0.0070519	0.0142668	0.0153956	0.0141291	0.0138365	0.00895831
tci2_wsi3.0_chr_5	15000001	15100000	11259	0.0106356	0.0144891	0.0127578	0.0116499	0.0148093	0.0137186	0.0138146	0.0131181	0.0132102	0.00864116	0.0175248	0.0157678	0.0148039	0.0161668	0.0102578
tci2_wsi3.0_chr_5	15100001	15200000	10581	0.0121716	0.0129195	0.0128475	0.0139868	0.0112667	0.00842436	0.0077977	0.0123029	0.00913056	0.00569014	0.0118747	0.0113369	0.0101901	0.00908872	0.00647013
tci2_wsi3.0_chr_5	15200001	15300000	8766	0.0233882	0.0257157	0.0247804	0.0245007	0.0239694	0.0192807	0.0193641	0.0195951	0.0197435	0.0137175	0.0190686	0.0181185	0.019192	0.0196564	0.0135488
tci2_wsi3.0_chr_5	15300001	15400000	4789	0.0212651	0.0251262	0.0238059	0.0215338	0.0203615	0.0196402	0.0174439	0.0241808	0.0216113	0.0161734	0.0293548	0.0237072	0.0271837	0.0269079	0.0194906
tci2_wsi3.0_chr_5	15400001	15500000	2594	0.0266912	0.0356146	0.0389176	0.034053	0.0399834	0.0287005	0.0311782	0.0320999	0.0346864	0.0322531	0.0297378	0.0340813	0.0416522	0.0417341	0.026518
tci2_wsi3.0_chr_5	15500001	15600000	10865	0.0199555	0.0204817	0.0208606	0.0237088	0.0224152	0.0168879	0.0166137	0.0184697	0.0211878	0.0103898	0.0170169	0.0164031	0.0178537	0.0200987	0.0110274
tci2_wsi3.0_chr_5	15600001	15700000	14945	0.00724533	0.0118069	0.011156	0.0102412	0.0102749	0.00856729	0.00917409	0.00748543	0.00820512	0.00428612	0.00807185	0.00954378	0.00816623	0.00871608	0.00470242
tci2_wsi3.0_chr_5	15700001	15800000	12560	0.0143659	0.017123	0.0151279	0.0143258	0.016382	0.0139997	0.013678	0.0135882	0.014667	0.00980638	0.014158	0.0157407	0.0130664	0.0152054	0.0102313
tci2_wsi3.0_chr_5	15800001	15900000	13169	0.0131148	0.0154988	0.0175806	0.0157336	0.0140398	0.0119241	0.0160384	0.0160579	0.0152462	0.0102242	0.019064	0.0164179	0.0191387	0.0168625	0.0110104
tci2_wsi3.0_chr_5	15900001	16000000	15731	0.00991408	0.011636	0.0114781	0.0121828	0.012583	0.0105321	0.00978252	0.0113313	0.0108759	0.00544985	0.0107383	0.0108824	0.0104799	0.0106726	0.006766
tci2_wsi3.0_chr_5	16000001	16100000	8069	0.0118435	0.0114812	0.0107331	0.0134341	0.0143884	0.0118882	0.0104556	0.0104994	0.012073	0.00613707	0.0100889	0.0110103	0.00922434	0.0120943	0.00654133
tci2_wsi3.0_chr_5	16100001	16200000	11193	0.00852013	0.00822867	0.00798259	0.00953345	0.00969951	0.00927106	0.00906175	0.0135208	0.0109453	0.0041015	0.00797046	0.00839607	0.00849314	0.0084946	0.0049676
tci2_wsi3.0_chr_5	16200001	16300000	12279	0.00734812	0.0127347	0.011858	0.020012	0.0214618	0.00842021	0.00802129	0.0143848	0.0154396	0.00502213	0.0101772	0.0109579	0.00973151	0.0109556	0.00788712
tci2_wsi3.0_chr_5	16300001	16400000	8946	0.0176796	0.0189955	0.0207652	0.0202389	0.0192828	0.018014	0.0157533	0.0196281	0.0195651	0.0126812	0.019702	0.0182521	0.0164894	0.0171988	0.0129258
