chrom	start	end	snps	RS3.1:SINBRED.1
tci2_wsi3.0_chr_5	8300001	8400000	2236	0.274613
tci2_wsi3.0_chr_5	8400001	8500000	3586	0.214348
tci2_wsi3.0_chr_5	8500001	8600000	3582	0.225837
tci2_wsi3.0_chr_5	8600001	8700000	5854	0.144556
tci2_wsi3.0_chr_5	8700001	8800000	4847	0.222512
tci2_wsi3.0_chr_5	8800001	8900000	4589	0.221381
tci2_wsi3.0_chr_5	8900001	9000000	5062	0.18945
tci2_wsi3.0_chr_5	9000001	9100000	5432	0.206324
tci2_wsi3.0_chr_5	9100001	9200000	4537	0.191412
tci2_wsi3.0_chr_5	9200001	9300000	3217	0.215031
tci2_wsi3.0_chr_5	9300001	9400000	5845	0.246287
tci2_wsi3.0_chr_5	9400001	9500000	6593	0.197811
tci2_wsi3.0_chr_5	9500001	9600000	4781	0.22903
tci2_wsi3.0_chr_5	9600001	9700000	6088	0.206451
tci2_wsi3.0_chr_5	9700001	9800000	4408	0.234429
tci2_wsi3.0_chr_5	9800001	9900000	2602	0.096039
tci2_wsi3.0_chr_5	9900001	10000000	6734	0.203844
tci2_wsi3.0_chr_5	10000001	10100000	2176	0.179426
tci2_wsi3.0_chr_5	10100001	10200000	3736	0.241038
tci2_wsi3.0_chr_5	10200001	10300000	6502	0.253824
tci2_wsi3.0_chr_5	10300001	10400000	4168	0.254218
tci2_wsi3.0_chr_5	10400001	10500000	3159	0.259468
tci2_wsi3.0_chr_5	10500001	10600000	2926	0.192537
tci2_wsi3.0_chr_5	10600001	10700000	4451	0.258027
tci2_wsi3.0_chr_5	10700001	10800000	4930	0.199253
tci2_wsi3.0_chr_5	10800001	10900000	3659	0.123915
tci2_wsi3.0_chr_5	10900001	11000000	2920	0.108821
tci2_wsi3.0_chr_5	11000001	11100000	2090	0.135116
tci2_wsi3.0_chr_5	11100001	11200000	4151	0.210073
tci2_wsi3.0_chr_5	11200001	11300000	3211	0.114704
tci2_wsi3.0_chr_5	11300001	11400000	3555	0.17573
tci2_wsi3.0_chr_5	11400001	11500000	3126	0.210339
tci2_wsi3.0_chr_5	11500001	11600000	2619	0.119245
tci2_wsi3.0_chr_5	11600001	11700000	5031	0.160633
tci2_wsi3.0_chr_5	11700001	11800000	3471	0.269983
tci2_wsi3.0_chr_5	11800001	11900000	4473	0.175769
tci2_wsi3.0_chr_5	11900001	12000000	5396	0.246076
tci2_wsi3.0_chr_5	12000001	12100000	2972	0.199607
tci2_wsi3.0_chr_5	12100001	12200000	4245	0.174574
tci2_wsi3.0_chr_5	12200001	12300000	1219	0.192791
tci2_wsi3.0_chr_5	12300001	12400000	2325	0.238386
tci2_wsi3.0_chr_5	12400001	12500000	4331	0.261678
tci2_wsi3.0_chr_5	12500001	12600000	2019	0.215559
tci2_wsi3.0_chr_5	12600001	12700000	4015	0.161765
tci2_wsi3.0_chr_5	12700001	12800000	3534	0.287901
tci2_wsi3.0_chr_5	12800001	12900000	5190	0.286153
tci2_wsi3.0_chr_5	12900001	13000000	3679	0.191975
tci2_wsi3.0_chr_5	13000001	13100000	4094	0.224823
tci2_wsi3.0_chr_5	13100001	13200000	3227	0.178228
tci2_wsi3.0_chr_5	13200001	13300000	3371	0.239399
tci2_wsi3.0_chr_5	13300001	13400000	2840	0.141611
tci2_wsi3.0_chr_5	13400001	13500000	5110	0.238288
tci2_wsi3.0_chr_5	13500001	13600000	6426	0.249821
tci2_wsi3.0_chr_5	13600001	13700000	2277	0.274998
tci2_wsi3.0_chr_5	13700001	13800000	4431	0.276365
tci2_wsi3.0_chr_5	13800001	13900000	3664	0.328613
tci2_wsi3.0_chr_5	13900001	14000000	3933	0.267459
tci2_wsi3.0_chr_5	14000001	14100000	3528	0.228162
tci2_wsi3.0_chr_5	14100001	14200000	4976	0.311179
tci2_wsi3.0_chr_5	14200001	14300000	3822	0.206643
tci2_wsi3.0_chr_5	14300001	14400000	1093	0.130469
tci2_wsi3.0_chr_5	14400001	14500000	2084	0.212247
tci2_wsi3.0_chr_5	14500001	14600000	4568	0.154268
tci2_wsi3.0_chr_5	14600001	14700000	3732	0.177164
tci2_wsi3.0_chr_5	14700001	14800000	4165	0.273518
tci2_wsi3.0_chr_5	14800001	14900000	5657	0.241475
tci2_wsi3.0_chr_5	14900001	15000000	4371	0.214906
tci2_wsi3.0_chr_5	15000001	15100000	3673	0.20944
tci2_wsi3.0_chr_5	15100001	15200000	3705	0.227212
tci2_wsi3.0_chr_5	15200001	15300000	4465	0.242539
tci2_wsi3.0_chr_5	15300001	15400000	1714	0.222732
tci2_wsi3.0_chr_5	15400001	15500000	1066	0.225803
tci2_wsi3.0_chr_5	15500001	15600000	4398	0.199459
tci2_wsi3.0_chr_5	15600001	15700000	5634	0.109863
tci2_wsi3.0_chr_5	15700001	15800000	5726	0.204778
tci2_wsi3.0_chr_5	15800001	15900000	6178	0.218151
tci2_wsi3.0_chr_5	15900001	16000000	6199	0.161364
tci2_wsi3.0_chr_5	16000001	16100000	2810	0.169445
tci2_wsi3.0_chr_5	16100001	16200000	3617	0.185849
tci2_wsi3.0_chr_5	16200001	16300000	6960	0.290556
tci2_wsi3.0_chr_5	16300001	16400000	5124	0.318436
tci2_wsi3.0_chr_5	16400001	16500000	4553	0.238907
tci2_wsi3.0_chr_5	16500001	16600000	4134	0.273479
tci2_wsi3.0_chr_5	16600001	16700000	3844	0.310776
tci2_wsi3.0_chr_5	16700001	16800000	3577	0.410885
tci2_wsi3.0_chr_5	16800001	16900000	4502	0.261642
tci2_wsi3.0_chr_5	16900001	17000000	2666	0.190513
tci2_wsi3.0_chr_5	17000001	17100000	6437	0.208133
tci2_wsi3.0_chr_5	17100001	17200000	5161	0.192558
tci2_wsi3.0_chr_5	17200001	17300000	5421	0.257723
tci2_wsi3.0_chr_5	17300001	17400000	4624	0.26049
tci2_wsi3.0_chr_5	17400001	17500000	4440	0.341695
tci2_wsi3.0_chr_5	17500001	17600000	3815	0.309474
tci2_wsi3.0_chr_5	17600001	17700000	3179	0.281782
tci2_wsi3.0_chr_5	17700001	17800000	3546	0.21014
tci2_wsi3.0_chr_5	17800001	17900000	2672	0.299335
tci2_wsi3.0_chr_5	17900001	18000000	5900	0.25295
tci2_wsi3.0_chr_5	18000001	18100000	3277	0.23057
tci2_wsi3.0_chr_5	18100001	18200000	4634	0.146238
tci2_wsi3.0_chr_5	18200001	18300000	6049	0.247396
tci2_wsi3.0_chr_5	18300001	18400000	6042	0.190102
tci2_wsi3.0_chr_5	18400001	18500000	6071	0.230681
tci2_wsi3.0_chr_5	18500001	18600000	3375	0.3275
tci2_wsi3.0_chr_5	18600001	18700000	2632	0.310491
tci2_wsi3.0_chr_5	18700001	18800000	3533	0.260968
tci2_wsi3.0_chr_5	18800001	18900000	2813	0.223836
tci2_wsi3.0_chr_5	18900001	19000000	2258	0.304698
tci2_wsi3.0_chr_5	19000001	19100000	3126	0.292973
tci2_wsi3.0_chr_5	19100001	19200000	3733	0.230042
tci2_wsi3.0_chr_5	19200001	19300000	4237	0.2926
tci2_wsi3.0_chr_5	19300001	19400000	4233	0.292831
tci2_wsi3.0_chr_5	19400001	19500000	1778	0.333747
tci2_wsi3.0_chr_5	19500001	19600000	1662	0.0645805
tci2_wsi3.0_chr_5	19600001	19700000	2994	0.194612
tci2_wsi3.0_chr_5	19700001	19800000	4518	0.200466
tci2_wsi3.0_chr_5	19800001	19900000	2692	0.155207
tci2_wsi3.0_chr_5	19900001	20000000	3871	0.132892
tci2_wsi3.0_chr_5	20000001	20100000	3408	0.197711
tci2_wsi3.0_chr_5	20100001	20200000	4472	0.198793
tci2_wsi3.0_chr_5	20200001	20300000	4305	0.1445
tci2_wsi3.0_chr_5	20300001	20400000	4515	0.255127
tci2_wsi3.0_chr_5	20400001	20500000	2026	0.211098
tci2_wsi3.0_chr_5	20500001	20600000	1945	0.219354
tci2_wsi3.0_chr_5	20600001	20700000	2317	0.235914
tci2_wsi3.0_chr_5	20700001	20800000	1595	0.13858
tci2_wsi3.0_chr_5	20800001	20900000	4784	0.245578
tci2_wsi3.0_chr_5	20900001	21000000	3520	0.19542
tci2_wsi3.0_chr_5	21000001	21100000	3808	0.200363
tci2_wsi3.0_chr_5	21100001	21200000	6553	0.236934
tci2_wsi3.0_chr_5	21200001	21300000	2602	0.225329
tci2_wsi3.0_chr_5	21300001	21400000	5506	0.235077
tci2_wsi3.0_chr_5	21400001	21500000	3630	0.3075
tci2_wsi3.0_chr_5	21500001	21600000	5331	0.184614
tci2_wsi3.0_chr_5	21600001	21700000	3730	0.212069
tci2_wsi3.0_chr_5	21700001	21800000	6160	0.213585
tci2_wsi3.0_chr_5	21800001	21900000	7164	0.211474
tci2_wsi3.0_chr_5	21900001	22000000	4046	0.39185
tci2_wsi3.0_chr_5	22000001	22100000	5147	0.176123
tci2_wsi3.0_chr_5	22100001	22200000	4426	0.227091
tci2_wsi3.0_chr_5	22200001	22300000	5443	0.195979
tci2_wsi3.0_chr_5	22300001	22400000	6645	0.23637
tci2_wsi3.0_chr_5	22400001	22500000	6821	0.267031
tci2_wsi3.0_chr_5	22500001	22600000	3414	0.267435
tci2_wsi3.0_chr_5	22600001	22700000	3683	0.20599
tci2_wsi3.0_chr_5	22700001	22800000	6852	0.262412
tci2_wsi3.0_chr_5	22800001	22900000	6913	0.293028
tci2_wsi3.0_chr_5	22900001	23000000	5467	0.224926
tci2_wsi3.0_chr_5	23000001	23100000	5036	0.243451
tci2_wsi3.0_chr_5	23100001	23200000	4854	0.27453
tci2_wsi3.0_chr_5	23200001	23300000	4754	0.239655
tci2_wsi3.0_chr_5	23300001	23400000	3290	0.23305
tci2_wsi3.0_chr_5	23400001	23500000	5218	0.213133
tci2_wsi3.0_chr_5	23500001	23600000	3318	0.208982
tci2_wsi3.0_chr_5	23600001	23700000	4408	0.301949
tci2_wsi3.0_chr_5	23700001	23800000	1017	0.216066
tci2_wsi3.0_chr_5	23800001	23900000	3889	0.246423
tci2_wsi3.0_chr_5	23900001	24000000	4774	0.152421
tci2_wsi3.0_chr_5	24000001	24100000	4463	0.221509
tci2_wsi3.0_chr_5	24100001	24200000	5292	0.199288
tci2_wsi3.0_chr_5	24200001	24300000	3568	0.22661
tci2_wsi3.0_chr_5	24300001	24400000	2402	0.134607
tci2_wsi3.0_chr_5	24400001	24500000	5758	0.106705
tci2_wsi3.0_chr_5	24500001	24600000	3818	0.20866
tci2_wsi3.0_chr_5	24600001	24700000	4216	0.155078
tci2_wsi3.0_chr_5	24700001	24800000	1024	0.139098
tci2_wsi3.0_chr_5	24800001	24900000	5476	0.202073
tci2_wsi3.0_chr_5	24900001	25000000	2633	0.230403
tci2_wsi3.0_chr_5	25000001	25100000	3140	0.281972
tci2_wsi3.0_chr_5	25100001	25200000	3896	0.231773
tci2_wsi3.0_chr_5	25200001	25300000	5009	0.203705
tci2_wsi3.0_chr_5	25300001	25400000	5594	0.247985
tci2_wsi3.0_chr_5	25400001	25500000	4093	0.202277
tci2_wsi3.0_chr_5	25500001	25600000	6482	0.203418
tci2_wsi3.0_chr_5	25600001	25700000	7556	0.239138
tci2_wsi3.0_chr_5	25700001	25800000	5563	0.248233
tci2_wsi3.0_chr_5	25800001	25900000	6384	0.226323
tci2_wsi3.0_chr_5	25900001	26000000	3404	0.176749
tci2_wsi3.0_chr_5	26000001	26100000	2157	0.067359
tci2_wsi3.0_chr_5	26100001	26200000	1683	0.092644
tci2_wsi3.0_chr_5	26200001	26300000	6594	0.225214
tci2_wsi3.0_chr_5	26300001	26400000	8222	0.249072
tci2_wsi3.0_chr_5	26400001	26500000	3807	0.198809
tci2_wsi3.0_chr_5	26500001	26600000	4305	0.0665945
tci2_wsi3.0_chr_5	26600001	26700000	4762	0.0588356
tci2_wsi3.0_chr_5	26700001	26800000	5701	0.174538
tci2_wsi3.0_chr_5	26800001	26900000	6228	0.207393
tci2_wsi3.0_chr_5	26900001	27000000	3717	0.251337
tci2_wsi3.0_chr_5	27000001	27100000	6507	0.244641
tci2_wsi3.0_chr_5	27100001	27200000	5048	0.222436
tci2_wsi3.0_chr_5	27200001	27300000	2574	0.209933
tci2_wsi3.0_chr_5	27300001	27400000	4558	0.227606
tci2_wsi3.0_chr_5	27400001	27500000	3252	0.201245
tci2_wsi3.0_chr_5	27500001	27600000	5362	0.244375
tci2_wsi3.0_chr_5	27600001	27700000	6980	0.247216
tci2_wsi3.0_chr_5	27700001	27800000	4367	0.183611
tci2_wsi3.0_chr_5	27800001	27900000	3595	0.123156
tci2_wsi3.0_chr_5	27900001	28000000	3874	0.105193
tci2_wsi3.0_chr_5	28000001	28100000	3451	0.0909748
tci2_wsi3.0_chr_5	28100001	28200000	6159	0.202706
tci2_wsi3.0_chr_5	28200001	28300000	5958	0.202652
tci2_wsi3.0_chr_5	28300001	28400000	4432	0.213722
tci2_wsi3.0_chr_5	28400001	28500000	3763	0.215432
tci2_wsi3.0_chr_5	28500001	28600000	3433	0.102136
tci2_wsi3.0_chr_5	28600001	28700000	3970	0.195186
tci2_wsi3.0_chr_5	28700001	28800000	5866	0.19607
tci2_wsi3.0_chr_5	28800001	28900000	5358	0.262114
tci2_wsi3.0_chr_5	28900001	29000000	3048	0.159855
tci2_wsi3.0_chr_5	29000001	29100000	4143	0.216155
tci2_wsi3.0_chr_5	29100001	29200000	7132	0.267386
tci2_wsi3.0_chr_5	29200001	29300000	7819	0.238641
tci2_wsi3.0_chr_5	29300001	29400000	8420	0.349169
tci2_wsi3.0_chr_5	29400001	29500000	6527	0.342915
tci2_wsi3.0_chr_5	29500001	29600000	4937	0.299331
tci2_wsi3.0_chr_5	29600001	29700000	2583	0.292093
tci2_wsi3.0_chr_5	29700001	29800000	3052	0.277949
tci2_wsi3.0_chr_5	29800001	29900000	5386	0.186327
tci2_wsi3.0_chr_5	29900001	30000000	6652	0.208093
tci2_wsi3.0_chr_5	30000001	30100000	7445	0.242683
tci2_wsi3.0_chr_5	30100001	30200000	4729	0.160007
tci2_wsi3.0_chr_5	30200001	30300000	4114	0.385919
tci2_wsi3.0_chr_5	30300001	30400000	3868	0.292483
tci2_wsi3.0_chr_5	30400001	30500000	4785	0.248749
tci2_wsi3.0_chr_5	30500001	30600000	6622	0.212401
tci2_wsi3.0_chr_5	30600001	30700000	4700	0.301885
tci2_wsi3.0_chr_5	30700001	30800000	2632	0.135424
tci2_wsi3.0_chr_5	30800001	30900000	2180	0.157439
tci2_wsi3.0_chr_5	30900001	31000000	4677	0.251912
tci2_wsi3.0_chr_5	31000001	31100000	4437	0.260916
tci2_wsi3.0_chr_5	31100001	31200000	6431	0.308649
tci2_wsi3.0_chr_5	31200001	31300000	4059	0.260388
tci2_wsi3.0_chr_5	31300001	31400000	4956	0.123037
tci2_wsi3.0_chr_5	31400001	31500000	7531	0.278367
tci2_wsi3.0_chr_5	31500001	31600000	2328	0.253707
tci2_wsi3.0_chr_5	31600001	31700000	3400	0.224365
tci2_wsi3.0_chr_5	31700001	31800000	3096	0.291424
tci2_wsi3.0_chr_5	31800001	31900000	4265	0.284714
tci2_wsi3.0_chr_5	31900001	32000000	7546	0.281278
tci2_wsi3.0_chr_5	32000001	32100000	6443	0.217429
tci2_wsi3.0_chr_5	32100001	32200000	2840	0.175695
tci2_wsi3.0_chr_5	32200001	32300000	2267	0.150352
tci2_wsi3.0_chr_5	32300001	32400000	1531	0.12658
tci2_wsi3.0_chr_5	32400001	32500000	1828	0.120762
tci2_wsi3.0_chr_5	32500001	32600000	4604	0.229766
tci2_wsi3.0_chr_5	32600001	32700000	5225	0.293142
tci2_wsi3.0_chr_5	32700001	32800000	4421	0.262815
tci2_wsi3.0_chr_5	32800001	32900000	5060	0.331261
tci2_wsi3.0_chr_5	32900001	33000000	5628	0.318213
tci2_wsi3.0_chr_5	33000001	33100000	4803	0.338568
tci2_wsi3.0_chr_5	33100001	33200000	4741	0.106384
tci2_wsi3.0_chr_5	33200001	33300000	7371	0.208747
tci2_wsi3.0_chr_5	33300001	33400000	3000	0.14787
tci2_wsi3.0_chr_5	33400001	33500000	4169	0.266351
tci2_wsi3.0_chr_5	33500001	33600000	5997	0.280283
tci2_wsi3.0_chr_5	33600001	33700000	4498	0.318154
tci2_wsi3.0_chr_5	33700001	33800000	2420	0.284124
tci2_wsi3.0_chr_5	33800001	33900000	2840	0.289622
tci2_wsi3.0_chr_5	33900001	34000000	1855	0.276527
tci2_wsi3.0_chr_5	34000001	34100000	3698	0.253792
tci2_wsi3.0_chr_5	34100001	34200000	5232	0.257135
tci2_wsi3.0_chr_5	34200001	34300000	5609	0.271929
tci2_wsi3.0_chr_5	34300001	34400000	4118	0.235164
tci2_wsi3.0_chr_5	34400001	34500000	6479	0.285881
tci2_wsi3.0_chr_5	34500001	34600000	5825	0.312918
tci2_wsi3.0_chr_5	34600001	34700000	3663	0.129933
tci2_wsi3.0_chr_5	34700001	34800000	1275	0.169756
tci2_wsi3.0_chr_5	34800001	34900000	3993	0.296534
tci2_wsi3.0_chr_5	34900001	35000000	615	0.224509
tci2_wsi3.0_chr_5	35000001	35100000	878	0.17196
tci2_wsi3.0_chr_5	35100001	35200000	4555	0.307344
tci2_wsi3.0_chr_5	35200001	35300000	2955	0.219236
tci2_wsi3.0_chr_5	35300001	35400000	5054	0.26979
tci2_wsi3.0_chr_5	35400001	35500000	5609	0.281469
tci2_wsi3.0_chr_5	35500001	35600000	2748	0.25429
tci2_wsi3.0_chr_5	35600001	35700000	4441	0.246394
tci2_wsi3.0_chr_5	35700001	35800000	2945	0.248014
tci2_wsi3.0_chr_5	35800001	35900000	5013	0.343281
tci2_wsi3.0_chr_5	35900001	36000000	5298	0.308494
tci2_wsi3.0_chr_5	36000001	36100000	4473	0.256493
tci2_wsi3.0_chr_5	36100001	36200000	5117	0.222813
tci2_wsi3.0_chr_5	36200001	36300000	5418	0.298978
tci2_wsi3.0_chr_5	36300001	36400000	5554	0.276552
tci2_wsi3.0_chr_5	36400001	36500000	2747	0.171257
tci2_wsi3.0_chr_5	36500001	36600000	4014	0.26661
tci2_wsi3.0_chr_5	36600001	36700000	2697	0.228654
tci2_wsi3.0_chr_5	36700001	36800000	4877	0.280297
tci2_wsi3.0_chr_5	36800001	36900000	4336	0.292065
tci2_wsi3.0_chr_5	36900001	37000000	5304	0.356994
tci2_wsi3.0_chr_5	37000001	37100000	5351	0.273818
tci2_wsi3.0_chr_5	37100001	37200000	2472	0.232591
tci2_wsi3.0_chr_5	37200001	37300000	838	0.107274
tci2_wsi3.0_chr_5	37300001	37400000	2617	0.271113
tci2_wsi3.0_chr_5	37400001	37500000	2508	0.275509
tci2_wsi3.0_chr_5	37500001	37600000	4396	0.309175
tci2_wsi3.0_chr_5	37600001	37700000	3177	0.32252
tci2_wsi3.0_chr_5	37700001	37800000	4920	0.390069
tci2_wsi3.0_chr_5	37800001	37900000	4650	0.287703
tci2_wsi3.0_chr_5	37900001	38000000	4465	0.314082
tci2_wsi3.0_chr_5	38000001	38100000	4712	0.267467
tci2_wsi3.0_chr_5	38100001	38200000	3513	0.320436
tci2_wsi3.0_chr_5	38200001	38300000	3135	0.24634
tci2_wsi3.0_chr_5	38300001	38400000	5460	0.333208
tci2_wsi3.0_chr_5	38400001	38500000	4006	0.311947
tci2_wsi3.0_chr_5	38500001	38600000	7829	0.308424
tci2_wsi3.0_chr_5	38600001	38700000	4030	0.330791
tci2_wsi3.0_chr_5	38700001	38800000	5688	0.26573
tci2_wsi3.0_chr_5	38800001	38900000	6967	0.346395
tci2_wsi3.0_chr_5	38900001	39000000	6116	0.320357
tci2_wsi3.0_chr_5	39000001	39100000	4785	0.270049
tci2_wsi3.0_chr_5	39100001	39200000	4561	0.282464
tci2_wsi3.0_chr_5	39200001	39300000	4787	0.218917
tci2_wsi3.0_chr_5	39300001	39400000	5189	0.233054
tci2_wsi3.0_chr_5	39400001	39500000	4307	0.295084
tci2_wsi3.0_chr_5	39500001	39600000	4740	0.271589
tci2_wsi3.0_chr_5	39600001	39700000	5972	0.181718
tci2_wsi3.0_chr_5	39700001	39800000	3423	0.289566
tci2_wsi3.0_chr_5	39800001	39900000	5423	0.306821
tci2_wsi3.0_chr_5	39900001	40000000	2654	0.335405
tci2_wsi3.0_chr_5	40000001	40100000	2304	0.22782
tci2_wsi3.0_chr_5	40100001	40200000	5906	0.269237
tci2_wsi3.0_chr_5	40200001	40300000	5570	0.215589
tci2_wsi3.0_chr_5	40300001	40400000	3740	0.232815
tci2_wsi3.0_chr_5	40400001	40500000	3577	0.222513
tci2_wsi3.0_chr_5	40500001	40600000	3444	0.208216
tci2_wsi3.0_chr_5	40600001	40700000	3344	0.185779
tci2_wsi3.0_chr_5	40700001	40800000	2476	0.164518
tci2_wsi3.0_chr_5	40800001	40900000	3230	0.297934
tci2_wsi3.0_chr_5	40900001	41000000	5316	0.288691
tci2_wsi3.0_chr_5	41000001	41100000	3062	0.262956
tci2_wsi3.0_chr_5	41100001	41200000	5500	0.223859
tci2_wsi3.0_chr_5	41200001	41300000	5069	0.214372
tci2_wsi3.0_chr_5	41300001	41400000	2609	0.440087
tci2_wsi3.0_chr_5	41400001	41500000	2757	0.0759396
tci2_wsi3.0_chr_5	41500001	41600000	2415	0.104443
tci2_wsi3.0_chr_5	41600001	41700000	3580	0.143481
tci2_wsi3.0_chr_5	41700001	41800000	3321	0.425274
tci2_wsi3.0_chr_5	41800001	41900000	3037	0.195098
tci2_wsi3.0_chr_5	41900001	42000000	6115	0.187412
tci2_wsi3.0_chr_5	42000001	42100000	4845	0.292037
tci2_wsi3.0_chr_5	42100001	42200000	5604	0.253369
tci2_wsi3.0_chr_5	42200001	42300000	5786	0.285151
tci2_wsi3.0_chr_5	42300001	42400000	4912	0.258075
tci2_wsi3.0_chr_5	42400001	42500000	6061	0.240293
tci2_wsi3.0_chr_5	42500001	42600000	4990	0.272727
tci2_wsi3.0_chr_5	42600001	42700000	5045	0.24128
tci2_wsi3.0_chr_5	42700001	42800000	3951	0.269009
tci2_wsi3.0_chr_5	42800001	42900000	5702	0.274531
tci2_wsi3.0_chr_5	42900001	43000000	6213	0.284995
tci2_wsi3.0_chr_5	43000001	43100000	6950	0.28276
tci2_wsi3.0_chr_5	43100001	43200000	4295	0.262189
tci2_wsi3.0_chr_5	43200001	43300000	5780	0.230329
tci2_wsi3.0_chr_5	43300001	43400000	5545	0.250216
tci2_wsi3.0_chr_5	43400001	43500000	5212	0.22026
tci2_wsi3.0_chr_5	43500001	43600000	5720	0.251877
tci2_wsi3.0_chr_5	43600001	43700000	5229	0.175402
tci2_wsi3.0_chr_5	43700001	43800000	5285	0.23988
tci2_wsi3.0_chr_5	43800001	43900000	3943	0.245377
tci2_wsi3.0_chr_5	43900001	44000000	6153	0.144718
tci2_wsi3.0_chr_5	44000001	44100000	6427	0.269369
tci2_wsi3.0_chr_5	44100001	44200000	5431	0.20025
tci2_wsi3.0_chr_5	44200001	44300000	3242	0.125256
tci2_wsi3.0_chr_5	44300001	44400000	5353	0.22766
tci2_wsi3.0_chr_5	44400001	44500000	2979	0.263758
tci2_wsi3.0_chr_5	44500001	44600000	3747	0.266421
tci2_wsi3.0_chr_5	44600001	44700000	4113	0.278069
tci2_wsi3.0_chr_5	44700001	44800000	4769	0.254875
tci2_wsi3.0_chr_5	44800001	44900000	1703	0.224581
tci2_wsi3.0_chr_5	44900001	45000000	3958	0.278565
tci2_wsi3.0_chr_5	45000001	45100000	4949	0.237171
tci2_wsi3.0_chr_5	45100001	45200000	8746	0.216147
tci2_wsi3.0_chr_5	45200001	45300000	6224	0.209078
tci2_wsi3.0_chr_5	45300001	45400000	6795	0.285414
tci2_wsi3.0_chr_5	45400001	45500000	7548	0.197774
tci2_wsi3.0_chr_5	45500001	45600000	4515	0.176398
tci2_wsi3.0_chr_5	45600001	45700000	5868	0.256309
tci2_wsi3.0_chr_5	45700001	45800000	3447	0.29111
tci2_wsi3.0_chr_5	45800001	45900000	5344	0.273249
tci2_wsi3.0_chr_5	45900001	46000000	6728	0.252136
tci2_wsi3.0_chr_5	46000001	46100000	6342	0.224067
tci2_wsi3.0_chr_5	46100001	46200000	5332	0.172551
tci2_wsi3.0_chr_5	46200001	46300000	5426	0.187535
tci2_wsi3.0_chr_5	46300001	46400000	4797	0.205341
tci2_wsi3.0_chr_5	46400001	46500000	8045	0.160905
tci2_wsi3.0_chr_5	46500001	46600000	8860	0.246613
tci2_wsi3.0_chr_5	46600001	46700000	4151	0.259551
tci2_wsi3.0_chr_5	46700001	46800000	7458	0.213973
tci2_wsi3.0_chr_5	46800001	46900000	8083	0.235549
tci2_wsi3.0_chr_5	46900001	47000000	3607	0.148747
tci2_wsi3.0_chr_5	47000001	47100000	3167	0.125434
tci2_wsi3.0_chr_5	47100001	47200000	6115	0.186109
tci2_wsi3.0_chr_5	47200001	47300000	5546	0.241941
tci2_wsi3.0_chr_5	47300001	47400000	6755	0.267047
tci2_wsi3.0_chr_5	47400001	47500000	5044	0.158
tci2_wsi3.0_chr_5	47500001	47600000	7090	0.271592
tci2_wsi3.0_chr_5	47600001	47700000	4034	0.266323
tci2_wsi3.0_chr_5	47700001	47800000	5958	0.256337
tci2_wsi3.0_chr_5	47800001	47900000	4488	0.239781
tci2_wsi3.0_chr_5	47900001	48000000	4531	0.255888
tci2_wsi3.0_chr_5	48000001	48100000	7183	0.235282
tci2_wsi3.0_chr_5	48100001	48200000	6617	0.215861
tci2_wsi3.0_chr_5	48200001	48300000	2086	0.238558
tci2_wsi3.0_chr_5	48300001	48400000	7521	0.17318
tci2_wsi3.0_chr_5	48400001	48500000	6592	0.23495
tci2_wsi3.0_chr_5	48500001	48600000	6336	0.274405
tci2_wsi3.0_chr_5	48600001	48700000	6467	0.293494
tci2_wsi3.0_chr_5	48700001	48800000	3860	0.191175
tci2_wsi3.0_chr_5	48800001	48900000	6095	0.299657
tci2_wsi3.0_chr_5	48900001	49000000	4573	0.244663
tci2_wsi3.0_chr_5	49000001	49100000	6385	0.269183
tci2_wsi3.0_chr_5	49100001	49200000	5722	0.252581
tci2_wsi3.0_chr_5	49200001	49300000	4892	0.250105
tci2_wsi3.0_chr_5	49300001	49400000	5782	0.263276
tci2_wsi3.0_chr_5	49400001	49500000	6504	0.205617
tci2_wsi3.0_chr_5	49500001	49600000	7211	0.212544
tci2_wsi3.0_chr_5	49600001	49700000	6185	0.202857
tci2_wsi3.0_chr_5	49700001	49800000	5749	0.204927
tci2_wsi3.0_chr_5	49800001	49900000	4471	0.20638
tci2_wsi3.0_chr_5	49900001	50000000	5074	0.207831
tci2_wsi3.0_chr_5	50000001	50100000	2405	0.197979
tci2_wsi3.0_chr_5	50100001	50200000	4574	0.274798
tci2_wsi3.0_chr_5	50200001	50300000	6644	0.247242
tci2_wsi3.0_chr_5	50300001	50400000	6302	0.151018
tci2_wsi3.0_chr_5	50400001	50500000	6112	0.253497
tci2_wsi3.0_chr_5	50500001	50600000	6713	0.203235
tci2_wsi3.0_chr_5	50600001	50700000	9098	0.226178
tci2_wsi3.0_chr_5	50700001	50800000	4966	0.133073
tci2_wsi3.0_chr_5	50800001	50900000	4679	0.114807
tci2_wsi3.0_chr_5	50900001	51000000	10182	0.205906
tci2_wsi3.0_chr_5	51000001	51100000	5609	0.21136
tci2_wsi3.0_chr_5	51100001	51200000	5847	0.234638
tci2_wsi3.0_chr_5	51200001	51300000	6504	0.290258
tci2_wsi3.0_chr_5	51300001	51400000	7971	0.220504
tci2_wsi3.0_chr_5	51400001	51500000	6086	0.177996
tci2_wsi3.0_chr_5	51500001	51600000	6566	0.242152
tci2_wsi3.0_chr_5	51600001	51700000	5974	0.280464
tci2_wsi3.0_chr_5	51700001	51800000	3297	0.228572
tci2_wsi3.0_chr_5	51800001	51900000	4937	0.261381
