chrom	start	end	snps	RS3.1:SINBRED.1
tci2_wsi3.0_chr_5	3700001	3800000	5270	0.319041
tci2_wsi3.0_chr_5	3800001	3900000	4754	0.260508
tci2_wsi3.0_chr_5	3900001	4000000	6481	0.202821
tci2_wsi3.0_chr_5	4000001	4100000	2779	0.191311
tci2_wsi3.0_chr_5	4100001	4200000	5795	0.243627
tci2_wsi3.0_chr_5	4200001	4300000	5711	0.220483
tci2_wsi3.0_chr_5	4300001	4400000	5216	0.201294
tci2_wsi3.0_chr_5	4400001	4500000	7091	0.247798
tci2_wsi3.0_chr_5	4500001	4600000	3943	0.267
tci2_wsi3.0_chr_5	4600001	4700000	4092	0.172195
tci2_wsi3.0_chr_5	4700001	4800000	3935	0.199806
tci2_wsi3.0_chr_5	4800001	4900000	5187	0.217538
tci2_wsi3.0_chr_5	4900001	5000000	4401	0.243171
tci2_wsi3.0_chr_5	5000001	5100000	6778	0.240505
tci2_wsi3.0_chr_5	5100001	5200000	6468	0.22912
tci2_wsi3.0_chr_5	5200001	5300000	4491	0.261339
tci2_wsi3.0_chr_5	5300001	5400000	6655	0.165966
tci2_wsi3.0_chr_5	5400001	5500000	4886	0.180928
tci2_wsi3.0_chr_5	5500001	5600000	5101	0.238103
tci2_wsi3.0_chr_5	5600001	5700000	4422	0.20574
tci2_wsi3.0_chr_5	5700001	5800000	6748	0.275974
tci2_wsi3.0_chr_5	5800001	5900000	4515	0.246377
tci2_wsi3.0_chr_5	5900001	6000000	6198	0.185988
tci2_wsi3.0_chr_5	6000001	6100000	3464	0.222182
tci2_wsi3.0_chr_5	6100001	6200000	2119	0.104023
tci2_wsi3.0_chr_5	6200001	6300000	5207	0.269458
tci2_wsi3.0_chr_5	6300001	6400000	4710	0.19272
tci2_wsi3.0_chr_5	6400001	6500000	3913	0.303733
tci2_wsi3.0_chr_5	6500001	6600000	7504	0.257465
tci2_wsi3.0_chr_5	6600001	6700000	7536	0.275414
tci2_wsi3.0_chr_5	6700001	6800000	4686	0.312302
tci2_wsi3.0_chr_5	6800001	6900000	6931	0.290309
tci2_wsi3.0_chr_5	6900001	7000000	5338	0.35526
tci2_wsi3.0_chr_5	7000001	7100000	4791	0.261732
tci2_wsi3.0_chr_5	7100001	7200000	3591	0.204164
tci2_wsi3.0_chr_5	7200001	7300000	3756	0.322406
tci2_wsi3.0_chr_5	7300001	7400000	4245	0.247053
tci2_wsi3.0_chr_5	7400001	7500000	5861	0.287215
tci2_wsi3.0_chr_5	7500001	7600000	3282	0.325054
tci2_wsi3.0_chr_5	7600001	7700000	4201	0.238432
tci2_wsi3.0_chr_5	7700001	7800000	5743	0.289816
tci2_wsi3.0_chr_5	7800001	7900000	5125	0.243139
tci2_wsi3.0_chr_5	7900001	8000000	5508	0.305404
tci2_wsi3.0_chr_5	8000001	8100000	4536	0.316247
tci2_wsi3.0_chr_5	8100001	8200000	5795	0.366721
tci2_wsi3.0_chr_5	8200001	8300000	3317	0.2816
tci2_wsi3.0_chr_5	8300001	8400000	2236	0.297504
tci2_wsi3.0_chr_5	8400001	8500000	3586	0.286395
tci2_wsi3.0_chr_5	8500001	8600000	3582	0.292587
tci2_wsi3.0_chr_5	8600001	8700000	5854	0.184631
tci2_wsi3.0_chr_5	8700001	8800000	4847	0.263243
tci2_wsi3.0_chr_5	8800001	8900000	4589	0.313765
tci2_wsi3.0_chr_5	8900001	9000000	5062	0.256015
tci2_wsi3.0_chr_5	9000001	9100000	5432	0.267924
tci2_wsi3.0_chr_5	9100001	9200000	4537	0.344863
tci2_wsi3.0_chr_5	9200001	9300000	3217	0.288539
tci2_wsi3.0_chr_5	9300001	9400000	5845	0.328991
tci2_wsi3.0_chr_5	9400001	9500000	6593	0.28846
tci2_wsi3.0_chr_5	9500001	9600000	4781	0.305093
tci2_wsi3.0_chr_5	9600001	9700000	6088	0.239692
tci2_wsi3.0_chr_5	9700001	9800000	4408	0.313375
tci2_wsi3.0_chr_5	9800001	9900000	2602	0.308181
tci2_wsi3.0_chr_5	9900001	10000000	6734	0.307146
tci2_wsi3.0_chr_5	10000001	10100000	2176	0.419223
tci2_wsi3.0_chr_5	10100001	10200000	3736	0.327874
tci2_wsi3.0_chr_5	10200001	10300000	6502	0.235307
tci2_wsi3.0_chr_5	10300001	10400000	4168	0.350041
tci2_wsi3.0_chr_5	10400001	10500000	3159	0.451023
tci2_wsi3.0_chr_5	10500001	10600000	2926	0.338082
tci2_wsi3.0_chr_5	10600001	10700000	4451	0.31184
tci2_wsi3.0_chr_5	10700001	10800000	4930	0.294263
tci2_wsi3.0_chr_5	10800001	10900000	3659	0.26427
tci2_wsi3.0_chr_5	10900001	11000000	2920	0.319181
tci2_wsi3.0_chr_5	11000001	11100000	2090	0.30095
tci2_wsi3.0_chr_5	11100001	11200000	4151	0.32599
tci2_wsi3.0_chr_5	11200001	11300000	3211	0.286942
tci2_wsi3.0_chr_5	11300001	11400000	3555	0.311294
tci2_wsi3.0_chr_5	11400001	11500000	3126	0.369059
tci2_wsi3.0_chr_5	11500001	11600000	2619	0.369937
tci2_wsi3.0_chr_5	11600001	11700000	5031	0.407197
tci2_wsi3.0_chr_5	11700001	11800000	3471	0.405764
tci2_wsi3.0_chr_5	11800001	11900000	4473	0.293638
tci2_wsi3.0_chr_5	11900001	12000000	5396	0.397993
tci2_wsi3.0_chr_5	12000001	12100000	2972	0.251269
tci2_wsi3.0_chr_5	12100001	12200000	4245	0.245465
tci2_wsi3.0_chr_5	12200001	12300000	1219	0.256907
tci2_wsi3.0_chr_5	12300001	12400000	2325	0.302792
tci2_wsi3.0_chr_5	12400001	12500000	4331	0.43235
tci2_wsi3.0_chr_5	12500001	12600000	2019	0.361968
tci2_wsi3.0_chr_5	12600001	12700000	4015	0.257296
tci2_wsi3.0_chr_5	12700001	12800000	3534	0.327279
tci2_wsi3.0_chr_5	12800001	12900000	5190	0.370883
tci2_wsi3.0_chr_5	12900001	13000000	3679	0.242896
tci2_wsi3.0_chr_5	13000001	13100000	4094	0.333267
tci2_wsi3.0_chr_5	13100001	13200000	3227	0.35032
tci2_wsi3.0_chr_5	13200001	13300000	3371	0.274122
tci2_wsi3.0_chr_5	13300001	13400000	2840	0.147453
tci2_wsi3.0_chr_5	13400001	13500000	5110	0.284478
tci2_wsi3.0_chr_5	13500001	13600000	6426	0.317119
tci2_wsi3.0_chr_5	13600001	13700000	2277	0.285666
tci2_wsi3.0_chr_5	13700001	13800000	4431	0.206977
tci2_wsi3.0_chr_5	13800001	13900000	3664	0.427943
tci2_wsi3.0_chr_5	13900001	14000000	3933	0.321224
tci2_wsi3.0_chr_5	14000001	14100000	3528	0.309396
tci2_wsi3.0_chr_5	14100001	14200000	4976	0.293465
tci2_wsi3.0_chr_5	14200001	14300000	3822	0.154666
tci2_wsi3.0_chr_5	14300001	14400000	1093	0.21739
tci2_wsi3.0_chr_5	14400001	14500000	2084	0.271413
tci2_wsi3.0_chr_5	14500001	14600000	4568	0.249652
tci2_wsi3.0_chr_5	14600001	14700000	3732	0.276295
tci2_wsi3.0_chr_5	14700001	14800000	4165	0.417743
tci2_wsi3.0_chr_5	14800001	14900000	5657	0.247441
tci2_wsi3.0_chr_5	14900001	15000000	4371	0.223994
tci2_wsi3.0_chr_5	15000001	15100000	3673	0.212249
tci2_wsi3.0_chr_5	15100001	15200000	3705	0.223832
tci2_wsi3.0_chr_5	15200001	15300000	4465	0.299578
tci2_wsi3.0_chr_5	15300001	15400000	1714	0.144073
tci2_wsi3.0_chr_5	15400001	15500000	1066	0.290042
tci2_wsi3.0_chr_5	15500001	15600000	4398	0.272146
tci2_wsi3.0_chr_5	15600001	15700000	5634	0.175136
tci2_wsi3.0_chr_5	15700001	15800000	5726	0.279237
tci2_wsi3.0_chr_5	15800001	15900000	6178	0.250508
tci2_wsi3.0_chr_5	15900001	16000000	6199	0.188005
tci2_wsi3.0_chr_5	16000001	16100000	2810	0.20298
tci2_wsi3.0_chr_5	16100001	16200000	3617	0.210818
tci2_wsi3.0_chr_5	16200001	16300000	6960	0.336179
tci2_wsi3.0_chr_5	16300001	16400000	5124	0.325851
tci2_wsi3.0_chr_5	16400001	16500000	4553	0.246948
tci2_wsi3.0_chr_5	16500001	16600000	4134	0.353771
tci2_wsi3.0_chr_5	16600001	16700000	3844	0.458536
tci2_wsi3.0_chr_5	16700001	16800000	3577	0.522435
tci2_wsi3.0_chr_5	16800001	16900000	4502	0.298564
tci2_wsi3.0_chr_5	16900001	17000000	2666	0.361489
tci2_wsi3.0_chr_5	17000001	17100000	6437	0.244008
tci2_wsi3.0_chr_5	17100001	17200000	5161	0.20222
tci2_wsi3.0_chr_5	17200001	17300000	5421	0.301896
tci2_wsi3.0_chr_5	17300001	17400000	4624	0.321547
tci2_wsi3.0_chr_5	17400001	17500000	4440	0.391186
tci2_wsi3.0_chr_5	17500001	17600000	3815	0.37669
tci2_wsi3.0_chr_5	17600001	17700000	3179	0.28141
tci2_wsi3.0_chr_5	17700001	17800000	3546	0.172956
tci2_wsi3.0_chr_5	17800001	17900000	2672	0.44999
tci2_wsi3.0_chr_5	17900001	18000000	5900	0.291499
tci2_wsi3.0_chr_5	18000001	18100000	3277	0.262992
tci2_wsi3.0_chr_5	18100001	18200000	4634	0.163235
tci2_wsi3.0_chr_5	18200001	18300000	6049	0.274262
tci2_wsi3.0_chr_5	18300001	18400000	6042	0.201226
tci2_wsi3.0_chr_5	18400001	18500000	6071	0.250996
tci2_wsi3.0_chr_5	18500001	18600000	3375	0.455967
tci2_wsi3.0_chr_5	18600001	18700000	2632	0.406856
tci2_wsi3.0_chr_5	18700001	18800000	3533	0.39885
tci2_wsi3.0_chr_5	18800001	18900000	2813	0.224953
tci2_wsi3.0_chr_5	18900001	19000000	2258	0.422928
tci2_wsi3.0_chr_5	19000001	19100000	3126	0.375537
tci2_wsi3.0_chr_5	19100001	19200000	3733	0.28429
tci2_wsi3.0_chr_5	19200001	19300000	4237	0.364387
tci2_wsi3.0_chr_5	19300001	19400000	4233	0.347837
tci2_wsi3.0_chr_5	19400001	19500000	1778	0.45046
tci2_wsi3.0_chr_5	19500001	19600000	1662	0.10593
tci2_wsi3.0_chr_5	19600001	19700000	2994	0.130052
tci2_wsi3.0_chr_5	19700001	19800000	4518	0.150914
tci2_wsi3.0_chr_5	19800001	19900000	2692	0.155747
tci2_wsi3.0_chr_5	19900001	20000000	3871	0.280565
tci2_wsi3.0_chr_5	20000001	20100000	3408	0.220469
tci2_wsi3.0_chr_5	20100001	20200000	4472	0.164683
tci2_wsi3.0_chr_5	20200001	20300000	4305	0.365846
tci2_wsi3.0_chr_5	20300001	20400000	4515	0.271371
tci2_wsi3.0_chr_5	20400001	20500000	2026	0.26715
tci2_wsi3.0_chr_5	20500001	20600000	1945	0.257179
tci2_wsi3.0_chr_5	20600001	20700000	2317	0.311718
tci2_wsi3.0_chr_5	20700001	20800000	1595	0.344396
tci2_wsi3.0_chr_5	20800001	20900000	4784	0.283481
tci2_wsi3.0_chr_5	20900001	21000000	3520	0.231988
tci2_wsi3.0_chr_5	21000001	21100000	3808	0.259747
tci2_wsi3.0_chr_5	21100001	21200000	6553	0.287692
tci2_wsi3.0_chr_5	21200001	21300000	2602	0.252344
tci2_wsi3.0_chr_5	21300001	21400000	5506	0.307056
tci2_wsi3.0_chr_5	21400001	21500000	3630	0.367633
tci2_wsi3.0_chr_5	21500001	21600000	5331	0.203176
tci2_wsi3.0_chr_5	21600001	21700000	3730	0.25764
tci2_wsi3.0_chr_5	21700001	21800000	6160	0.271833
tci2_wsi3.0_chr_5	21800001	21900000	7164	0.256191
tci2_wsi3.0_chr_5	21900001	22000000	4046	0.480513
tci2_wsi3.0_chr_5	22000001	22100000	5147	0.246267
tci2_wsi3.0_chr_5	22100001	22200000	4426	0.291603
tci2_wsi3.0_chr_5	22200001	22300000	5443	0.257383
tci2_wsi3.0_chr_5	22300001	22400000	6645	0.221531
tci2_wsi3.0_chr_5	22400001	22500000	6821	0.290834
tci2_wsi3.0_chr_5	22500001	22600000	3414	0.32771
tci2_wsi3.0_chr_5	22600001	22700000	3683	0.263686
tci2_wsi3.0_chr_5	22700001	22800000	6852	0.253812
tci2_wsi3.0_chr_5	22800001	22900000	6913	0.31678
tci2_wsi3.0_chr_5	22900001	23000000	5467	0.294335
tci2_wsi3.0_chr_5	23000001	23100000	5036	0.281099
tci2_wsi3.0_chr_5	23100001	23200000	4854	0.3428
tci2_wsi3.0_chr_5	23200001	23300000	4754	0.295572
tci2_wsi3.0_chr_5	23300001	23400000	3290	0.263729
tci2_wsi3.0_chr_5	23400001	23500000	5218	0.274163
tci2_wsi3.0_chr_5	23500001	23600000	3318	0.274724
tci2_wsi3.0_chr_5	23600001	23700000	4408	0.335221
tci2_wsi3.0_chr_5	23700001	23800000	1017	0.330176
tci2_wsi3.0_chr_5	23800001	23900000	3889	0.277544
tci2_wsi3.0_chr_5	23900001	24000000	4774	0.181223
tci2_wsi3.0_chr_5	24000001	24100000	4463	0.267531
tci2_wsi3.0_chr_5	24100001	24200000	5292	0.284617
tci2_wsi3.0_chr_5	24200001	24300000	3568	0.293853
tci2_wsi3.0_chr_5	24300001	24400000	2402	0.173649
tci2_wsi3.0_chr_5	24400001	24500000	5758	0.0772949
tci2_wsi3.0_chr_5	24500001	24600000	3818	0.2546
tci2_wsi3.0_chr_5	24600001	24700000	4216	0.250723
tci2_wsi3.0_chr_5	24700001	24800000	1024	0.282434
tci2_wsi3.0_chr_5	24800001	24900000	5476	0.29927
tci2_wsi3.0_chr_5	24900001	25000000	2633	0.443881
tci2_wsi3.0_chr_5	25000001	25100000	3140	0.393975
tci2_wsi3.0_chr_5	25100001	25200000	3896	0.296751
tci2_wsi3.0_chr_5	25200001	25300000	5009	0.254124
tci2_wsi3.0_chr_5	25300001	25400000	5594	0.262062
tci2_wsi3.0_chr_5	25400001	25500000	4093	0.312634
tci2_wsi3.0_chr_5	25500001	25600000	6482	0.278903
tci2_wsi3.0_chr_5	25600001	25700000	7556	0.26817
tci2_wsi3.0_chr_5	25700001	25800000	5563	0.265967
tci2_wsi3.0_chr_5	25800001	25900000	6384	0.301165
tci2_wsi3.0_chr_5	25900001	26000000	3404	0.176845
tci2_wsi3.0_chr_5	26000001	26100000	2157	0.152036
tci2_wsi3.0_chr_5	26100001	26200000	1683	0.149138
tci2_wsi3.0_chr_5	26200001	26300000	6594	0.282648
tci2_wsi3.0_chr_5	26300001	26400000	8222	0.284019
tci2_wsi3.0_chr_5	26400001	26500000	3807	0.265479
tci2_wsi3.0_chr_5	26500001	26600000	4305	0.219194
tci2_wsi3.0_chr_5	26600001	26700000	4762	0.155998
tci2_wsi3.0_chr_5	26700001	26800000	5701	0.16175
tci2_wsi3.0_chr_5	26800001	26900000	6228	0.23856
tci2_wsi3.0_chr_5	26900001	27000000	3717	0.30411
tci2_wsi3.0_chr_5	27000001	27100000	6507	0.289153
tci2_wsi3.0_chr_5	27100001	27200000	5048	0.302343
tci2_wsi3.0_chr_5	27200001	27300000	2574	0.272807
tci2_wsi3.0_chr_5	27300001	27400000	4558	0.211816
tci2_wsi3.0_chr_5	27400001	27500000	3252	0.186806
tci2_wsi3.0_chr_5	27500001	27600000	5362	0.104983
tci2_wsi3.0_chr_5	27600001	27700000	6980	0.120804
tci2_wsi3.0_chr_5	27700001	27800000	4367	0.183971
tci2_wsi3.0_chr_5	27800001	27900000	3595	0.119986
tci2_wsi3.0_chr_5	27900001	28000000	3874	0.0957771
tci2_wsi3.0_chr_5	28000001	28100000	3451	0.196796
tci2_wsi3.0_chr_5	28100001	28200000	6159	0.192978
tci2_wsi3.0_chr_5	28200001	28300000	5958	0.186228
tci2_wsi3.0_chr_5	28300001	28400000	4432	0.147191
tci2_wsi3.0_chr_5	28400001	28500000	3763	0.201822
tci2_wsi3.0_chr_5	28500001	28600000	3433	0.119438
tci2_wsi3.0_chr_5	28600001	28700000	3970	0.172283
tci2_wsi3.0_chr_5	28700001	28800000	5866	0.181672
tci2_wsi3.0_chr_5	28800001	28900000	5358	0.162921
tci2_wsi3.0_chr_5	28900001	29000000	3048	0.105293
tci2_wsi3.0_chr_5	29000001	29100000	4143	0.215312
tci2_wsi3.0_chr_5	29100001	29200000	7132	0.207698
tci2_wsi3.0_chr_5	29200001	29300000	7819	0.236659
tci2_wsi3.0_chr_5	29300001	29400000	8420	0.304051
tci2_wsi3.0_chr_5	29400001	29500000	6527	0.322284
tci2_wsi3.0_chr_5	29500001	29600000	4937	0.326598
tci2_wsi3.0_chr_5	29600001	29700000	2583	0.250596
tci2_wsi3.0_chr_5	29700001	29800000	3052	0.177623
tci2_wsi3.0_chr_5	29800001	29900000	5386	0.240638
tci2_wsi3.0_chr_5	29900001	30000000	6652	0.175909
tci2_wsi3.0_chr_5	30000001	30100000	7445	0.183031
tci2_wsi3.0_chr_5	30100001	30200000	4729	0.15948
tci2_wsi3.0_chr_5	30200001	30300000	4114	0.452128
tci2_wsi3.0_chr_5	30300001	30400000	3868	0.319331
tci2_wsi3.0_chr_5	30400001	30500000	4785	0.250606
tci2_wsi3.0_chr_5	30500001	30600000	6622	0.209119
tci2_wsi3.0_chr_5	30600001	30700000	4700	0.2227
tci2_wsi3.0_chr_5	30700001	30800000	2632	0.111391
tci2_wsi3.0_chr_5	30800001	30900000	2180	0.138203
tci2_wsi3.0_chr_5	30900001	31000000	4677	0.183222
tci2_wsi3.0_chr_5	31000001	31100000	4437	0.186303
tci2_wsi3.0_chr_5	31100001	31200000	6431	0.190259
tci2_wsi3.0_chr_5	31200001	31300000	4059	0.204644
tci2_wsi3.0_chr_5	31300001	31400000	4956	0.202441
tci2_wsi3.0_chr_5	31400001	31500000	7531	0.258258
tci2_wsi3.0_chr_5	31500001	31600000	2328	0.273543
tci2_wsi3.0_chr_5	31600001	31700000	3400	0.198832
tci2_wsi3.0_chr_5	31700001	31800000	3096	0.27893
tci2_wsi3.0_chr_5	31800001	31900000	4265	0.338882
tci2_wsi3.0_chr_5	31900001	32000000	7546	0.236453
tci2_wsi3.0_chr_5	32000001	32100000	6443	0.195293
tci2_wsi3.0_chr_5	32100001	32200000	2840	0.15459
tci2_wsi3.0_chr_5	32200001	32300000	2267	0.0803062
tci2_wsi3.0_chr_5	32300001	32400000	1531	0.127652
tci2_wsi3.0_chr_5	32400001	32500000	1828	0.146843
tci2_wsi3.0_chr_5	32500001	32600000	4604	0.179406
tci2_wsi3.0_chr_5	32600001	32700000	5225	0.28482
tci2_wsi3.0_chr_5	32700001	32800000	4421	0.268315
tci2_wsi3.0_chr_5	32800001	32900000	5060	0.342632
tci2_wsi3.0_chr_5	32900001	33000000	5628	0.346743
tci2_wsi3.0_chr_5	33000001	33100000	4803	0.334847
tci2_wsi3.0_chr_5	33100001	33200000	4741	0.159888
tci2_wsi3.0_chr_5	33200001	33300000	7371	0.224425
tci2_wsi3.0_chr_5	33300001	33400000	3000	0.209285
tci2_wsi3.0_chr_5	33400001	33500000	4169	0.275107
tci2_wsi3.0_chr_5	33500001	33600000	5997	0.164004
tci2_wsi3.0_chr_5	33600001	33700000	4498	0.197791
tci2_wsi3.0_chr_5	33700001	33800000	2420	0.268293
tci2_wsi3.0_chr_5	33800001	33900000	2840	0.277622
tci2_wsi3.0_chr_5	33900001	34000000	1855	0.366584
tci2_wsi3.0_chr_5	34000001	34100000	3698	0.340085
tci2_wsi3.0_chr_5	34100001	34200000	5232	0.294318
tci2_wsi3.0_chr_5	34200001	34300000	5609	0.300297
tci2_wsi3.0_chr_5	34300001	34400000	4118	0.307192
tci2_wsi3.0_chr_5	34400001	34500000	6479	0.280136
tci2_wsi3.0_chr_5	34500001	34600000	5825	0.269776
tci2_wsi3.0_chr_5	34600001	34700000	3663	0.254636
tci2_wsi3.0_chr_5	34700001	34800000	1275	0.196569
tci2_wsi3.0_chr_5	34800001	34900000	3993	0.239949
tci2_wsi3.0_chr_5	34900001	35000000	615	0.145839
tci2_wsi3.0_chr_5	35000001	35100000	878	0.089466
tci2_wsi3.0_chr_5	35100001	35200000	4555	0.292144
tci2_wsi3.0_chr_5	35200001	35300000	2955	0.304213
tci2_wsi3.0_chr_5	35300001	35400000	5054	0.333003
tci2_wsi3.0_chr_5	35400001	35500000	5609	0.363858
tci2_wsi3.0_chr_5	35500001	35600000	2748	0.202842
tci2_wsi3.0_chr_5	35600001	35700000	4441	0.281162
tci2_wsi3.0_chr_5	35700001	35800000	2945	0.237744
tci2_wsi3.0_chr_5	35800001	35900000	5013	0.386292
tci2_wsi3.0_chr_5	35900001	36000000	5298	0.279327
tci2_wsi3.0_chr_5	36000001	36100000	4473	0.233003
tci2_wsi3.0_chr_5	36100001	36200000	5117	0.155185
tci2_wsi3.0_chr_5	36200001	36300000	5418	0.259597
tci2_wsi3.0_chr_5	36300001	36400000	5554	0.197025
tci2_wsi3.0_chr_5	36400001	36500000	2747	0.0832125
tci2_wsi3.0_chr_5	36500001	36600000	4014	0.293601
tci2_wsi3.0_chr_5	36600001	36700000	2697	0.337517
tci2_wsi3.0_chr_5	36700001	36800000	4877	0.219841
tci2_wsi3.0_chr_5	36800001	36900000	4336	0.336969
tci2_wsi3.0_chr_5	36900001	37000000	5304	0.366551
tci2_wsi3.0_chr_5	37000001	37100000	5351	0.27343
tci2_wsi3.0_chr_5	37100001	37200000	2472	0.295975
tci2_wsi3.0_chr_5	37200001	37300000	838	0.491303
tci2_wsi3.0_chr_5	37300001	37400000	2617	0.259937
tci2_wsi3.0_chr_5	37400001	37500000	2508	0.360456
tci2_wsi3.0_chr_5	37500001	37600000	4396	0.228202
tci2_wsi3.0_chr_5	37600001	37700000	3177	0.325836
tci2_wsi3.0_chr_5	37700001	37800000	4920	0.423507
tci2_wsi3.0_chr_5	37800001	37900000	4650	0.283124
tci2_wsi3.0_chr_5	37900001	38000000	4465	0.241426
tci2_wsi3.0_chr_5	38000001	38100000	4712	0.246453
tci2_wsi3.0_chr_5	38100001	38200000	3513	0.398261
tci2_wsi3.0_chr_5	38200001	38300000	3135	0.193642
tci2_wsi3.0_chr_5	38300001	38400000	5460	0.358716
tci2_wsi3.0_chr_5	38400001	38500000	4006	0.376971
tci2_wsi3.0_chr_5	38500001	38600000	7829	0.289765
tci2_wsi3.0_chr_5	38600001	38700000	4030	0.38569
tci2_wsi3.0_chr_5	38700001	38800000	5688	0.253528
tci2_wsi3.0_chr_5	38800001	38900000	6967	0.367994
tci2_wsi3.0_chr_5	38900001	39000000	6116	0.309783
tci2_wsi3.0_chr_5	39000001	39100000	4785	0.165977
tci2_wsi3.0_chr_5	39100001	39200000	4561	0.235546
tci2_wsi3.0_chr_5	39200001	39300000	4787	0.269295
tci2_wsi3.0_chr_5	39300001	39400000	5189	0.170522
tci2_wsi3.0_chr_5	39400001	39500000	4307	0.249275
tci2_wsi3.0_chr_5	39500001	39600000	4740	0.302048
tci2_wsi3.0_chr_5	39600001	39700000	5972	0.172555
tci2_wsi3.0_chr_5	39700001	39800000	3423	0.433179
tci2_wsi3.0_chr_5	39800001	39900000	5423	0.294386
tci2_wsi3.0_chr_5	39900001	40000000	2654	0.289675
tci2_wsi3.0_chr_5	40000001	40100000	2304	0.183518
tci2_wsi3.0_chr_5	40100001	40200000	5906	0.1993
tci2_wsi3.0_chr_5	40200001	40300000	5570	0.178239
tci2_wsi3.0_chr_5	40300001	40400000	3740	0.123586
tci2_wsi3.0_chr_5	40400001	40500000	3577	0.0436553
tci2_wsi3.0_chr_5	40500001	40600000	3444	0.105026
tci2_wsi3.0_chr_5	40600001	40700000	3344	0.105359
tci2_wsi3.0_chr_5	40700001	40800000	2476	0.0901653
tci2_wsi3.0_chr_5	40800001	40900000	3230	0.260047
tci2_wsi3.0_chr_5	40900001	41000000	5316	0.158919
tci2_wsi3.0_chr_5	41000001	41100000	3062	0.106393
tci2_wsi3.0_chr_5	41100001	41200000	5500	0.0483513
tci2_wsi3.0_chr_5	41200001	41300000	5069	0.0577401
tci2_wsi3.0_chr_5	41300001	41400000	2609	0.624731
tci2_wsi3.0_chr_5	41400001	41500000	2757	0.103794
tci2_wsi3.0_chr_5	41500001	41600000	2415	0.136963
tci2_wsi3.0_chr_5	41600001	41700000	3580	0.217932
tci2_wsi3.0_chr_5	41700001	41800000	3321	0.592095
tci2_wsi3.0_chr_5	41800001	41900000	3037	0.281614
tci2_wsi3.0_chr_5	41900001	42000000	6115	0.234051
tci2_wsi3.0_chr_5	42000001	42100000	4845	0.243978
tci2_wsi3.0_chr_5	42100001	42200000	5604	0.210121
tci2_wsi3.0_chr_5	42200001	42300000	5786	0.282081
tci2_wsi3.0_chr_5	42300001	42400000	4912	0.305992
tci2_wsi3.0_chr_5	42400001	42500000	6061	0.186049
tci2_wsi3.0_chr_5	42500001	42600000	4990	0.207642
tci2_wsi3.0_chr_5	42600001	42700000	5045	0.112535
tci2_wsi3.0_chr_5	42700001	42800000	3951	0.311885
tci2_wsi3.0_chr_5	42800001	42900000	5702	0.240842
tci2_wsi3.0_chr_5	42900001	43000000	6213	0.276274
tci2_wsi3.0_chr_5	43000001	43100000	6950	0.18543
tci2_wsi3.0_chr_5	43100001	43200000	4295	0.21654
tci2_wsi3.0_chr_5	43200001	43300000	5780	0.190408
tci2_wsi3.0_chr_5	43300001	43400000	5545	0.261828
tci2_wsi3.0_chr_5	43400001	43500000	5212	0.164319
tci2_wsi3.0_chr_5	43500001	43600000	5720	0.179821
tci2_wsi3.0_chr_5	43600001	43700000	5229	0.156022
tci2_wsi3.0_chr_5	43700001	43800000	5285	0.156653
tci2_wsi3.0_chr_5	43800001	43900000	3943	0.316037
tci2_wsi3.0_chr_5	43900001	44000000	6153	0.190729
tci2_wsi3.0_chr_5	44000001	44100000	6427	0.265261
tci2_wsi3.0_chr_5	44100001	44200000	5431	0.200052
tci2_wsi3.0_chr_5	44200001	44300000	3242	0.226017
tci2_wsi3.0_chr_5	44300001	44400000	5353	0.243214
tci2_wsi3.0_chr_5	44400001	44500000	2979	0.230149
tci2_wsi3.0_chr_5	44500001	44600000	3747	0.227289
tci2_wsi3.0_chr_5	44600001	44700000	4113	0.344627
tci2_wsi3.0_chr_5	44700001	44800000	4769	0.291199
tci2_wsi3.0_chr_5	44800001	44900000	1703	0.230177
tci2_wsi3.0_chr_5	44900001	45000000	3958	0.270625
tci2_wsi3.0_chr_5	45000001	45100000	4949	0.188036
tci2_wsi3.0_chr_5	45100001	45200000	8746	0.166687
tci2_wsi3.0_chr_5	45200001	45300000	6224	0.164714
tci2_wsi3.0_chr_5	45300001	45400000	6795	0.250171
tci2_wsi3.0_chr_5	45400001	45500000	7548	0.134991
tci2_wsi3.0_chr_5	45500001	45600000	4515	0.272707
tci2_wsi3.0_chr_5	45600001	45700000	5868	0.339048
tci2_wsi3.0_chr_5	45700001	45800000	3447	0.291272
tci2_wsi3.0_chr_5	45800001	45900000	5344	0.305863
tci2_wsi3.0_chr_5	45900001	46000000	6728	0.206036
tci2_wsi3.0_chr_5	46000001	46100000	6342	0.170735
tci2_wsi3.0_chr_5	46100001	46200000	5332	0.0700521
tci2_wsi3.0_chr_5	46200001	46300000	5426	0.153086
tci2_wsi3.0_chr_5	46300001	46400000	4797	0.119535
tci2_wsi3.0_chr_5	46400001	46500000	8045	0.126668
tci2_wsi3.0_chr_5	46500001	46600000	8860	0.201212
tci2_wsi3.0_chr_5	46600001	46700000	4151	0.29297
tci2_wsi3.0_chr_5	46700001	46800000	7458	0.203525
tci2_wsi3.0_chr_5	46800001	46900000	8083	0.209821
tci2_wsi3.0_chr_5	46900001	47000000	3607	0.181838
tci2_wsi3.0_chr_5	47000001	47100000	3167	0.228653
tci2_wsi3.0_chr_5	47100001	47200000	6115	0.177552
tci2_wsi3.0_chr_5	47200001	47300000	5546	0.205389
