chrom	start	end	snps	F2_POST.1:F2_PRE.1	F2_POST.1:F3_POST_A.1	F2_POST.1:F3_POST_B.1	F2_POST.1:F3_PRE_A.1	F2_POST.1:F3_PRE_B.1	F2_PRE.1:F3_POST_A.1	F2_PRE.1:F3_POST_B.1	F2_PRE.1:F3_PRE_A.1	F2_PRE.1:F3_PRE_B.1	F3_POST_A.1:F3_POST_B.1	F3_POST_A.1:F3_PRE_A.1	F3_POST_A.1:F3_PRE_B.1	F3_POST_B.1:F3_PRE_A.1	F3_POST_B.1:F3_PRE_B.1	F3_PRE_A.1:F3_PRE_B.1
tci2_wsi3.0_chr_5	62500001	62600000	14203	0.105141	0.102146	0.102525	0.103486	0.104454	0.104769	0.105382	0.1068	0.108374	0.101537	0.102617	0.104749	0.103003	0.104927	0.105501
tci2_wsi3.0_chr_5	62600001	62700000	13390	0.103833	0.102353	0.10248	0.102827	0.103464	0.102081	0.102584	0.102864	0.102947	0.101079	0.102079	0.103176	0.101579	0.102393	0.102897
tci2_wsi3.0_chr_5	62700001	62800000	7085	0.114526	0.110192	0.111813	0.119599	0.120797	0.116092	0.116449	0.124887	0.125224	0.111882	0.121357	0.121979	0.122103	0.12176	0.130422
tci2_wsi3.0_chr_5	62800001	62900000	10292	0.0986519	0.0993671	0.0995439	0.0998535	0.102261	0.0984127	0.0998826	0.100041	0.102522	0.0987498	0.0992552	0.102056	0.100846	0.103737	0.10259
tci2_wsi3.0_chr_5	62900001	63000000	8753	0.080635	0.0817241	0.0815742	0.0795898	0.0802132	0.0816798	0.0815868	0.0795095	0.080074	0.081929	0.079841	0.0807309	0.0799067	0.0801754	0.0781107
tci2_wsi3.0_chr_5	63000001	63100000	5685	0.0836137	0.0782621	0.0773783	0.0862224	0.0862077	0.0789337	0.0791671	0.0854848	0.0861924	0.0789128	0.08175	0.0817635	0.0811128	0.0809107	0.0881868
tci2_wsi3.0_chr_5	63100001	63200000	9773	0.118775	0.11541	0.115838	0.118361	0.121883	0.11797	0.11759	0.12075	0.123726	0.114202	0.117668	0.121263	0.117114	0.12138	0.123071
tci2_wsi3.0_chr_5	63200001	63300000	7195	0.109996	0.109864	0.107741	0.111448	0.111831	0.110162	0.109609	0.113512	0.114276	0.107538	0.112509	0.113433	0.111112	0.112924	0.116926
tci2_wsi3.0_chr_5	63300001	63400000	11521	0.106949	0.106077	0.10688	0.10915	0.108719	0.105949	0.106955	0.10848	0.109005	0.103985	0.107791	0.107257	0.10825	0.108392	0.110288
tci2_wsi3.0_chr_5	63400001	63500000	6051	0.0845088	0.0840817	0.0886374	0.0869479	0.0906264	0.0837313	0.0873062	0.084006	0.0874647	0.0889455	0.0867915	0.0898772	0.0922052	0.0936338	0.0920664
tci2_wsi3.0_chr_5	63500001	63600000	7947	0.0963422	0.101896	0.102096	0.100008	0.100658	0.100464	0.100559	0.0983428	0.0997911	0.104809	0.104219	0.104453	0.103931	0.10505	0.102647
tci2_wsi3.0_chr_5	63600001	63700000	12559	0.102013	0.0994527	0.100834	0.103498	0.104459	0.0993995	0.100722	0.103705	0.104511	0.0981575	0.101553	0.102242	0.104075	0.102824	0.105399
tci2_wsi3.0_chr_5	63700001	63800000	10956	0.0915171	0.0913187	0.0917647	0.0925672	0.0940733	0.0923944	0.0925418	0.094227	0.0955503	0.0915795	0.0936543	0.095178	0.0948718	0.0962788	0.0970581
tci2_wsi3.0_chr_5	63800001	63900000	13619	0.107153	0.104448	0.105675	0.107965	0.107518	0.105625	0.107103	0.10947	0.109237	0.103116	0.105512	0.104952	0.106902	0.107039	0.108441
tci2_wsi3.0_chr_5	63900001	64000000	10683	0.112382	0.110967	0.112688	0.113958	0.114748	0.112736	0.114471	0.11608	0.115868	0.112513	0.113546	0.114013	0.115401	0.115735	0.115433
tci2_wsi3.0_chr_5	64000001	64100000	12394	0.116729	0.117181	0.116174	0.117764	0.117661	0.116866	0.116838	0.118254	0.118502	0.114666	0.117809	0.11779	0.116908	0.116294	0.11874
tci2_wsi3.0_chr_5	64100001	64200000	10106	0.10478	0.103552	0.105558	0.108584	0.110014	0.101776	0.103269	0.105924	0.106383	0.100581	0.10374	0.104398	0.105328	0.106449	0.110543
tci2_wsi3.0_chr_5	64200001	64300000	7181	0.10642	0.107671	0.109122	0.107456	0.106224	0.105334	0.1062	0.10485	0.104054	0.107578	0.107012	0.10663	0.106352	0.105702	0.106275
tci2_wsi3.0_chr_5	64300001	64400000	8816	0.131629	0.13229	0.131044	0.132019	0.133877	0.133449	0.131911	0.133692	0.136229	0.132401	0.134253	0.13651	0.132724	0.135106	0.136222
tci2_wsi3.0_chr_5	64400001	64500000	11033	0.119258	0.119914	0.120456	0.123356	0.122257	0.120376	0.122043	0.124395	0.122641	0.120991	0.124337	0.122877	0.125073	0.123832	0.126308
tci2_wsi3.0_chr_5	64500001	64600000	11888	0.0930789	0.0928563	0.0932007	0.0925425	0.0935294	0.0934146	0.0936246	0.0931646	0.0942667	0.0924684	0.0923879	0.0932503	0.0928014	0.0936445	0.0932166
tci2_wsi3.0_chr_5	64600001	64700000	17587	0.112721	0.114043	0.114475	0.114115	0.114646	0.112677	0.112762	0.112492	0.11316	0.113054	0.113082	0.113597	0.113555	0.114009	0.113445
tci2_wsi3.0_chr_5	64700001	64800000	6597	0.112311	0.11766	0.117951	0.111542	0.109951	0.116688	0.117048	0.109306	0.109106	0.120123	0.114119	0.113994	0.114734	0.114336	0.108069
tci2_wsi3.0_chr_5	64800001	64900000	9447	0.102866	0.101358	0.10108	0.102886	0.103749	0.100985	0.100552	0.101355	0.101941	0.0988856	0.0985079	0.0993902	0.0995689	0.0996548	0.100213
tci2_wsi3.0_chr_5	64900001	65000000	10902	0.102458	0.100293	0.100664	0.10263	0.101778	0.100682	0.101843	0.102656	0.102665	0.0976214	0.100141	0.0998833	0.100681	0.100188	0.101407
tci2_wsi3.0_chr_5	65000001	65100000	11149	0.099784	0.0995127	0.099794	0.101401	0.100052	0.099697	0.0991262	0.101568	0.0991394	0.0985979	0.100734	0.100133	0.10107	0.0993775	0.101302
tci2_wsi3.0_chr_5	65100001	65200000	15188	0.104595	0.101691	0.10288	0.104378	0.104668	0.104245	0.10628	0.108393	0.108801	0.10225	0.104436	0.105275	0.107503	0.107148	0.109244
tci2_wsi3.0_chr_5	65200001	65300000	14731	0.103386	0.102338	0.103258	0.103896	0.10418	0.102488	0.103587	0.103735	0.104304	0.102229	0.103009	0.103094	0.104078	0.103989	0.103855
tci2_wsi3.0_chr_5	65300001	65400000	6597	0.0589411	0.0625789	0.0620996	0.0581742	0.058326	0.0617163	0.0610267	0.0576275	0.0570831	0.0645404	0.0609436	0.0608009	0.0601027	0.0599706	0.0575759
tci2_wsi3.0_chr_5	65400001	65500000	7164	0.0504962	0.0526912	0.0519464	0.0456856	0.0462667	0.0534054	0.0525838	0.0463012	0.0471424	0.0543178	0.0482368	0.0489377	0.0474259	0.0484216	0.0423334
tci2_wsi3.0_chr_5	65500001	65600000	5178	0.0926081	0.0916701	0.0919949	0.0963425	0.0980929	0.0924308	0.0920187	0.0965089	0.0988553	0.0918807	0.0959637	0.0985083	0.0960278	0.0976964	0.103312
tci2_wsi3.0_chr_5	65600001	65700000	12176	0.0792671	0.079562	0.0783274	0.0783342	0.0794306	0.0782735	0.0774016	0.0768303	0.0782897	0.0770948	0.0766804	0.0783787	0.0763568	0.0779555	0.0773348
tci2_wsi3.0_chr_5	65700001	65800000	8826	0.0935107	0.0921256	0.0935903	0.095091	0.0957553	0.0924471	0.0933438	0.0947533	0.0953474	0.0917796	0.0941262	0.09421	0.0943844	0.0951598	0.0961877
tci2_wsi3.0_chr_5	65800001	65900000	10261	0.0714897	0.0718331	0.0719568	0.0702782	0.0704076	0.0694064	0.0699169	0.0676562	0.0681543	0.0704977	0.0687611	0.0687898	0.0686737	0.068974	0.0672487
tci2_wsi3.0_chr_5	65900001	66000000	10315	0.118598	0.11578	0.115573	0.119924	0.119618	0.116254	0.115061	0.119508	0.119823	0.109917	0.114936	0.114903	0.115989	0.115019	0.119852
tci2_wsi3.0_chr_5	66000001	66100000	16148	0.106484	0.105502	0.105364	0.108368	0.108081	0.108725	0.108815	0.110744	0.110524	0.106751	0.110183	0.110166	0.110015	0.110347	0.11241
tci2_wsi3.0_chr_5	66100001	66200000	15572	0.113036	0.112411	0.113753	0.114832	0.113996	0.113922	0.114692	0.116477	0.115553	0.114764	0.116931	0.115581	0.11752	0.116653	0.117226
tci2_wsi3.0_chr_5	66200001	66300000	14774	0.0991108	0.0996248	0.101193	0.101687	0.102947	0.0997361	0.101398	0.101622	0.103564	0.10036	0.102317	0.103738	0.103465	0.105627	0.105864
tci2_wsi3.0_chr_5	66300001	66400000	14965	0.103316	0.10028	0.10058	0.104305	0.103834	0.104086	0.104403	0.109024	0.107696	0.101027	0.105886	0.105257	0.10611	0.105426	0.109862
tci2_wsi3.0_chr_5	66400001	66500000	15144	0.0976975	0.0957569	0.0952325	0.0972189	0.0973999	0.0973925	0.0964924	0.0991215	0.0981235	0.0948164	0.0970955	0.0965792	0.0959291	0.0965271	0.0971531
tci2_wsi3.0_chr_5	66500001	66600000	10155	0.0982311	0.0974256	0.100023	0.103469	0.103357	0.0968029	0.100344	0.102677	0.102268	0.0972341	0.100888	0.101895	0.104115	0.105238	0.107206
tci2_wsi3.0_chr_5	66600001	66700000	5931	0.0878884	0.0879115	0.0898979	0.0914171	0.0931552	0.0873916	0.0875324	0.0919233	0.0915384	0.0861692	0.0909233	0.0912559	0.0916156	0.0921497	0.0942781
tci2_wsi3.0_chr_5	66700001	66800000	12733	0.0623696	0.0618741	0.0627365	0.0630071	0.0639789	0.0619792	0.0621526	0.0631454	0.0632706	0.061995	0.0625778	0.0630257	0.0631246	0.063441	0.0645556
tci2_wsi3.0_chr_5	66800001	66900000	14178	0.0882833	0.0871208	0.086996	0.0888676	0.0877607	0.0878853	0.0882103	0.0900503	0.0878093	0.0862766	0.0888474	0.087225	0.0886315	0.0868966	0.0883512
tci2_wsi3.0_chr_5	66900001	67000000	7014	0.0874522	0.0858437	0.088735	0.0897445	0.089364	0.0865647	0.0888058	0.090027	0.0898739	0.0827063	0.0859077	0.0867627	0.0894916	0.0887008	0.0909466
tci2_wsi3.0_chr_5	67000001	67100000	6286	0.0727088	0.0718686	0.069414	0.074073	0.075401	0.0687571	0.0697369	0.0720363	0.0731563	0.0670233	0.0708467	0.0721543	0.0698089	0.0714583	0.0745698
tci2_wsi3.0_chr_5	67100001	67200000	13459	0.0902778	0.0901464	0.0906633	0.0915718	0.0915581	0.090449	0.090548	0.0921767	0.0919872	0.0903857	0.0916614	0.0915431	0.0923044	0.0922275	0.0921127
tci2_wsi3.0_chr_5	67200001	67300000	14134	0.105945	0.103726	0.105684	0.105697	0.104822	0.103359	0.105947	0.105643	0.105305	0.103404	0.103693	0.103239	0.10618	0.105425	0.105635
tci2_wsi3.0_chr_5	67300001	67400000	10206	0.103089	0.0936468	0.0961578	0.10491	0.102257	0.0960514	0.0991494	0.107392	0.104905	0.090443	0.0966681	0.0949232	0.0998308	0.0976683	0.104596
tci2_wsi3.0_chr_5	67400001	67500000	12938	0.103345	0.101034	0.10292	0.102658	0.102762	0.104096	0.107374	0.104899	0.105327	0.103724	0.102705	0.104268	0.104224	0.106235	0.103876
tci2_wsi3.0_chr_5	67500001	67600000	16888	0.0972933	0.0954233	0.0967043	0.0977599	0.099613	0.0954365	0.0964641	0.0976684	0.0987335	0.0938235	0.0949721	0.0964694	0.0958508	0.097796	0.0986753
tci2_wsi3.0_chr_5	67600001	67700000	14937	0.109238	0.108236	0.109013	0.109656	0.110563	0.109431	0.110136	0.110908	0.112478	0.107664	0.109385	0.111787	0.109934	0.111043	0.111387
tci2_wsi3.0_chr_5	67700001	67800000	18634	0.0970008	0.094976	0.0966007	0.0965502	0.0962448	0.0957623	0.0978717	0.0971587	0.0970132	0.095087	0.0948179	0.0950372	0.0977372	0.0968504	0.0950078
tci2_wsi3.0_chr_5	67800001	67900000	7927	0.104447	0.105451	0.104751	0.107015	0.107241	0.105576	0.104678	0.106587	0.106981	0.105267	0.107332	0.108993	0.10814	0.108384	0.106157
tci2_wsi3.0_chr_5	67900001	68000000	11765	0.103915	0.100809	0.103173	0.103952	0.105498	0.102682	0.106244	0.107977	0.108654	0.101623	0.102925	0.103262	0.106247	0.106918	0.108247
tci2_wsi3.0_chr_5	68000001	68100000	15657	0.0936719	0.0940555	0.0953847	0.0950393	0.0937312	0.0936779	0.0948779	0.094689	0.0931783	0.0946841	0.095419	0.09366	0.096314	0.0949436	0.0941432
tci2_wsi3.0_chr_5	68100001	68200000	10833	0.0900741	0.0896926	0.0889756	0.0917542	0.0914622	0.0897506	0.0889512	0.0913117	0.0917562	0.087892	0.0911847	0.0917105	0.0898203	0.0901956	0.0914844
tci2_wsi3.0_chr_5	68200001	68300000	13121	0.0929183	0.0919743	0.0931985	0.0930924	0.094874	0.0943037	0.0950738	0.0964752	0.0972728	0.0933512	0.0944627	0.0956752	0.0960294	0.0972637	0.097302
tci2_wsi3.0_chr_5	68300001	68400000	6701	0.0983948	0.0965415	0.096792	0.0980372	0.0998272	0.100361	0.0991945	0.100068	0.100716	0.0976894	0.0985503	0.100636	0.0977399	0.0994898	0.101175
tci2_wsi3.0_chr_5	68400001	68500000	14867	0.104035	0.10304	0.105678	0.105996	0.106039	0.103041	0.104955	0.106136	0.10654	0.102851	0.103749	0.10482	0.106096	0.106965	0.106682
tci2_wsi3.0_chr_5	68500001	68600000	10329	0.0761943	0.0760172	0.0777933	0.0776556	0.0775018	0.0759778	0.0772397	0.0780017	0.0766372	0.0763548	0.0774944	0.0757416	0.0790831	0.0779131	0.0783288
tci2_wsi3.0_chr_5	68600001	68700000	10935	0.092559	0.09281	0.0934481	0.0943036	0.0948035	0.0962936	0.0964999	0.096434	0.0980164	0.0962703	0.0975583	0.0982649	0.0979989	0.0989044	0.0993197
tci2_wsi3.0_chr_5	68700001	68800000	12291	0.0942456	0.0928559	0.0927394	0.0925821	0.0934872	0.0974477	0.0978556	0.0965353	0.0979516	0.0948978	0.0958128	0.0960931	0.0957	0.0961273	0.0954282
tci2_wsi3.0_chr_5	68800001	68900000	13616	0.0972528	0.10066	0.100587	0.0985703	0.0988115	0.099159	0.0989278	0.0971124	0.0973935	0.10147	0.100445	0.100646	0.100437	0.100647	0.0981499
tci2_wsi3.0_chr_5	68900001	69000000	5680	0.0846126	0.0822262	0.0813374	0.0879523	0.0892105	0.0785275	0.0776789	0.0852259	0.0850915	0.0745776	0.0816619	0.0829042	0.0812637	0.0821228	0.0878613
tci2_wsi3.0_chr_5	69000001	69100000	15888	0.0981509	0.0996377	0.100284	0.102645	0.102952	0.0985263	0.0995883	0.100875	0.101222	0.098964	0.100986	0.10196	0.102511	0.102412	0.104149
tci2_wsi3.0_chr_5	69100001	69200000	10105	0.0952019	0.0936638	0.0937938	0.0935067	0.0942454	0.0979606	0.0980737	0.101283	0.101154	0.0956025	0.0973794	0.0983006	0.0980134	0.0979639	0.100955
tci2_wsi3.0_chr_5	69200001	69300000	15294	0.0884813	0.0876085	0.0880403	0.0926384	0.0905216	0.0889605	0.0896827	0.0926327	0.0913428	0.0888424	0.0918005	0.0903189	0.0918906	0.0914815	0.0936252
tci2_wsi3.0_chr_5	69300001	69400000	14620	0.102411	0.100799	0.102121	0.103486	0.102897	0.1009	0.10253	0.103507	0.102485	0.0998068	0.101786	0.10075	0.10353	0.102379	0.103231
tci2_wsi3.0_chr_5	69400001	69500000	5146	0.122126	0.128517	0.128659	0.122758	0.1242	0.126666	0.125653	0.120563	0.121893	0.129729	0.125105	0.127444	0.124419	0.125835	0.122659
tci2_wsi3.0_chr_5	69500001	69600000	8091	0.113531	0.117612	0.116932	0.109032	0.109347	0.115905	0.115569	0.107569	0.107981	0.118233	0.110314	0.111329	0.110217	0.110161	0.104345
tci2_wsi3.0_chr_5	69600001	69700000	9026	0.089617	0.0923062	0.0923186	0.0845357	0.0839374	0.0895346	0.0890381	0.082238	0.0828113	0.0911883	0.0844901	0.0837807	0.0837539	0.0832999	0.0794336
tci2_wsi3.0_chr_5	69700001	69800000	10223	0.0885063	0.0891262	0.0892822	0.0876706	0.0881433	0.0909515	0.0905649	0.0899405	0.0896384	0.0891255	0.0893196	0.0891565	0.0892205	0.0893934	0.0892415
tci2_wsi3.0_chr_5	69800001	69900000	3341	0.102699	0.0937999	0.0991388	0.108754	0.105161	0.102665	0.10654	0.11797	0.115478	0.0956114	0.106737	0.10558	0.11106	0.108194	0.121563
tci2_wsi3.0_chr_5	69900001	70000000	9438	0.0982533	0.0977092	0.0994945	0.102955	0.102168	0.0934096	0.0948464	0.0974026	0.0969987	0.0941191	0.0969213	0.096727	0.0989662	0.0991674	0.100087
tci2_wsi3.0_chr_5	70000001	70100000	8573	0.0939777	0.0956996	0.0972088	0.0990807	0.0985156	0.0928128	0.0947572	0.0947353	0.0953548	0.0953778	0.0968196	0.0972363	0.0976388	0.0974329	0.100048
tci2_wsi3.0_chr_5	70100001	70200000	8026	0.116905	0.112989	0.11283	0.119155	0.115731	0.109999	0.110758	0.11723	0.11361	0.109122	0.114668	0.11178	0.113916	0.110052	0.117271
tci2_wsi3.0_chr_5	70200001	70300000	9041	0.103641	0.103606	0.10377	0.104351	0.106128	0.102783	0.102473	0.102962	0.104487	0.102354	0.102928	0.104532	0.103098	0.104758	0.104313
tci2_wsi3.0_chr_5	70300001	70400000	3776	0.0831245	0.0802907	0.0824261	0.084019	0.0843517	0.078292	0.079629	0.081232	0.0814403	0.0789237	0.0789675	0.0799008	0.0809943	0.0818617	0.0839356
tci2_wsi3.0_chr_5	70400001	70500000	12523	0.111725	0.109628	0.108858	0.111671	0.112064	0.110243	0.110431	0.112388	0.113428	0.106532	0.11029	0.110658	0.110049	0.110724	0.112379
tci2_wsi3.0_chr_5	70500001	70600000	11894	0.113107	0.107526	0.104157	0.114747	0.114373	0.109904	0.105969	0.119588	0.117467	0.100988	0.112435	0.111449	0.108733	0.107274	0.12062
tci2_wsi3.0_chr_5	70600001	70700000	9204	0.108437	0.109399	0.111882	0.108588	0.111307	0.108996	0.111305	0.108748	0.110413	0.111453	0.109197	0.111316	0.112372	0.113571	0.109926
tci2_wsi3.0_chr_5	70700001	70800000	9042	0.100939	0.0982474	0.0975854	0.104632	0.104971	0.103856	0.102724	0.109359	0.111105	0.0987672	0.106171	0.109306	0.104364	0.106866	0.113393
tci2_wsi3.0_chr_5	70800001	70900000	14868	0.102521	0.102594	0.102729	0.10513	0.106195	0.103315	0.104855	0.10662	0.10809	0.103325	0.105738	0.106794	0.107172	0.108465	0.110902
tci2_wsi3.0_chr_5	70900001	71000000	10193	0.0974315	0.096926	0.0983627	0.10073	0.100938	0.0991384	0.101902	0.103242	0.103233	0.099166	0.102721	0.102494	0.103699	0.103384	0.10652
tci2_wsi3.0_chr_5	71000001	71100000	15407	0.126991	0.124439	0.12543	0.12596	0.12671	0.124014	0.124451	0.125277	0.125321	0.12172	0.123451	0.123467	0.124278	0.124109	0.124472
tci2_wsi3.0_chr_5	71100001	71200000	12273	0.0746837	0.079019	0.0774113	0.0788235	0.0794313	0.0764361	0.0756758	0.0773327	0.0777091	0.0780105	0.0801323	0.0807601	0.0796439	0.0799862	0.0817222
tci2_wsi3.0_chr_5	71200001	71300000	3607	0.0904457	0.0978287	0.0953682	0.0985687	0.0952789	0.0901945	0.0876301	0.0906966	0.0881613	0.0924888	0.0973862	0.0938052	0.0968754	0.0921936	0.0941948
tci2_wsi3.0_chr_5	71300001	71400000	9427	0.0901509	0.0879964	0.0894917	0.09456	0.0932173	0.089461	0.0907704	0.0956009	0.093491	0.0890256	0.0936859	0.0927122	0.094952	0.0938822	0.097999
tci2_wsi3.0_chr_5	71400001	71500000	6658	0.0808291	0.0862924	0.086876	0.0856267	0.0856546	0.087841	0.0889471	0.0871766	0.0865034	0.0925826	0.0925618	0.0916738	0.0942789	0.0930018	0.0911447
tci2_wsi3.0_chr_5	71500001	71600000	10660	0.107776	0.103356	0.106023	0.107358	0.107368	0.104796	0.106216	0.108969	0.107629	0.102349	0.105221	0.10368	0.105652	0.105945	0.10683
tci2_wsi3.0_chr_5	71600001	71700000	9854	0.115806	0.116824	0.116063	0.118294	0.117197	0.116564	0.116712	0.119893	0.118769	0.116309	0.118686	0.118401	0.119158	0.118477	0.120917
tci2_wsi3.0_chr_5	71700001	71800000	8787	0.0927846	0.0929435	0.0927795	0.0925828	0.0910144	0.0919056	0.0929438	0.0915445	0.090915	0.0911332	0.0910677	0.0901595	0.0918046	0.0909308	0.0897754
tci2_wsi3.0_chr_5	71800001	71900000	15370	0.0409899	0.0408161	0.0409537	0.0366127	0.038074	0.0414604	0.0414883	0.0370236	0.0386141	0.0407541	0.0369019	0.0383217	0.0369507	0.0387562	0.0355714
tci2_wsi3.0_chr_5	71900001	72000000	10394	0.0522422	0.0518701	0.0528732	0.0516137	0.051614	0.0491815	0.0498384	0.0490372	0.0490748	0.0498461	0.0489348	0.0490299	0.0498191	0.0497484	0.0495749
tci2_wsi3.0_chr_5	72000001	72100000	6868	0.0400992	0.0411264	0.0406087	0.0420458	0.042604	0.034857	0.0341726	0.0358713	0.036643	0.0351516	0.0368053	0.0375443	0.036329	0.0369157	0.0386791
tci2_wsi3.0_chr_5	72100001	72200000	13369	0.0649054	0.0626957	0.0628258	0.0647483	0.0652512	0.0596948	0.0597503	0.0619019	0.0624286	0.0573475	0.0596737	0.0601613	0.0599596	0.0602334	0.0622058
tci2_wsi3.0_chr_5	72200001	72300000	8820	0.0520123	0.0482598	0.0482694	0.0550828	0.0544665	0.0449133	0.0449049	0.051842	0.0514287	0.0410958	0.0484495	0.0477372	0.0485674	0.0479299	0.0544963
tci2_wsi3.0_chr_5	72300001	72400000	14767	0.0743977	0.0756592	0.0763696	0.0750729	0.076113	0.0745564	0.0750491	0.0738965	0.0747792	0.0762983	0.0751656	0.0758734	0.0760276	0.0767753	0.0753615
tci2_wsi3.0_chr_5	72400001	72500000	12795	0.0847727	0.0871233	0.0869646	0.0867461	0.0864877	0.0867954	0.0861551	0.0864279	0.0859223	0.0879937	0.0890027	0.0882296	0.0891036	0.0884783	0.0882901
tci2_wsi3.0_chr_5	72500001	72600000	8046	0.114424	0.115341	0.114716	0.120336	0.119571	0.115146	0.112447	0.118261	0.118678	0.113359	0.119303	0.11998	0.117579	0.117172	0.122536
tci2_wsi3.0_chr_5	72600001	72700000	5019	0.103915	0.103821	0.103107	0.111071	0.106139	0.103796	0.101994	0.110308	0.105728	0.103677	0.112321	0.106942	0.107295	0.104585	0.112145
tci2_wsi3.0_chr_5	72700001	72800000	6884	0.0941875	0.0942416	0.093204	0.0967508	0.0982664	0.0953464	0.0920975	0.0971824	0.0992066	0.0912189	0.0965836	0.0998968	0.0941457	0.0958001	0.101003
tci2_wsi3.0_chr_5	72800001	72900000	4770	0.0927318	0.0915125	0.0922797	0.100031	0.0980368	0.0948916	0.0947652	0.10539	0.100807	0.0913974	0.0987601	0.0971057	0.100338	0.100332	0.108974
tci2_wsi3.0_chr_5	72900001	73000000	4366	0.086061	0.081171	0.0838995	0.0847413	0.0870301	0.0883952	0.0930988	0.0943565	0.0960901	0.084065	0.0892258	0.0901259	0.0918266	0.0949002	0.0967222
tci2_wsi3.0_chr_5	73000001	73100000	10178	0.0976099	0.102166	0.101093	0.102719	0.10321	0.10129	0.100365	0.102332	0.102419	0.103463	0.10664	0.105952	0.105131	0.105375	0.107038
tci2_wsi3.0_chr_5	73100001	73200000	4994	0.085387	0.0803089	0.082488	0.0887923	0.0861528	0.0821781	0.0844255	0.0908757	0.0889663	0.0809439	0.0865655	0.0831217	0.0904657	0.0869041	0.092357
tci2_wsi3.0_chr_5	73200001	73300000	5975	0.103686	0.105639	0.105158	0.10538	0.105853	0.111104	0.108422	0.108569	0.108918	0.109555	0.110576	0.111753	0.110135	0.111205	0.112137
tci2_wsi3.0_chr_5	73300001	73400000	7729	0.103215	0.100946	0.103286	0.100928	0.10272	0.101426	0.101912	0.102218	0.104231	0.0988233	0.0983423	0.101017	0.0993671	0.101497	0.0989312
tci2_wsi3.0_chr_5	73400001	73500000	9407	0.102622	0.104197	0.103494	0.106544	0.106068	0.105474	0.103893	0.10715	0.107312	0.10302	0.107263	0.107604	0.106159	0.106521	0.108434
tci2_wsi3.0_chr_5	73500001	73600000	7856	0.0966832	0.0976016	0.0987738	0.100776	0.100468	0.0983523	0.0986002	0.101721	0.100933	0.098089	0.100068	0.0997863	0.101881	0.101399	0.103129
tci2_wsi3.0_chr_5	73600001	73700000	4729	0.0744604	0.0687632	0.070246	0.0725516	0.0731618	0.0774448	0.0765602	0.0797002	0.0817312	0.0700344	0.0728219	0.0742488	0.0726495	0.075365	0.0806485
tci2_wsi3.0_chr_5	73700001	73800000	5542	0.0777282	0.0816729	0.0809902	0.0850884	0.0863769	0.0839819	0.0828158	0.0884124	0.0897867	0.0855408	0.089682	0.0897228	0.0895967	0.0913287	0.0936393
tci2_wsi3.0_chr_5	73800001	73900000	4351	0.0828157	0.0895377	0.087736	0.0962498	0.0951177	0.0871842	0.0852851	0.0937369	0.0933632	0.0912563	0.100284	0.0983585	0.0977567	0.0973308	0.104461
tci2_wsi3.0_chr_5	73900001	74000000	7269	0.0960992	0.0977779	0.0982088	0.106519	0.106482	0.0937552	0.0952068	0.101961	0.103173	0.0921815	0.100315	0.100515	0.102025	0.102063	0.113359
tci2_wsi3.0_chr_5	74000001	74100000	14116	0.0882977	0.0899083	0.0888052	0.0893946	0.088995	0.0917051	0.0894879	0.090778	0.0911965	0.0895504	0.0916853	0.0920464	0.0899093	0.0900627	0.0910564
tci2_wsi3.0_chr_5	74100001	74200000	9994	0.0932831	0.0949782	0.0967754	0.0967937	0.0972276	0.0944723	0.0968558	0.0971632	0.0960898	0.09396	0.0944135	0.0937917	0.0973084	0.0958323	0.0960496
tci2_wsi3.0_chr_5	74200001	74300000	7552	0.0828239	0.0829791	0.0815732	0.0823917	0.0814239	0.0829264	0.0815203	0.0833865	0.0804615	0.0793425	0.0842956	0.0823399	0.0815053	0.0813396	0.0836254
tci2_wsi3.0_chr_5	74300001	74400000	9516	0.0801731	0.0853413	0.0858968	0.0870524	0.0883836	0.0823892	0.0823772	0.0819568	0.0841099	0.0855155	0.0878455	0.0886332	0.0877929	0.0889912	0.0896766
tci2_wsi3.0_chr_5	74400001	74500000	14090	0.0933512	0.0931588	0.0942231	0.0968835	0.0966833	0.103968	0.105013	0.109158	0.109126	0.0951025	0.100728	0.0998535	0.100529	0.100176	0.104599
tci2_wsi3.0_chr_5	74500001	74600000	3143	0.0577618	0.0665902	0.0699348	0.0644397	0.0624074	0.0576606	0.0604651	0.0578958	0.0569507	0.0685501	0.0649714	0.0675109	0.0652947	0.0654383	0.0646754
tci2_wsi3.0_chr_5	74600001	74700000	3829	0.0692741	0.0630152	0.0653048	0.068517	0.0692919	0.0575972	0.0583754	0.062808	0.0633995	0.0581987	0.0589568	0.0619444	0.0625176	0.0634536	0.0634919
tci2_wsi3.0_chr_5	74700001	74800000	8274	0.0832083	0.079407	0.0820246	0.0825704	0.0855333	0.0818726	0.083436	0.0830904	0.0861422	0.0794948	0.0794576	0.0811356	0.0822511	0.0845152	0.0862201
tci2_wsi3.0_chr_5	74800001	74900000	15414	0.0915607	0.0913223	0.0922945	0.0940265	0.0926054	0.092021	0.0939706	0.0950777	0.0938608	0.0908302	0.0930003	0.0916953	0.0951202	0.0933955	0.0957636
tci2_wsi3.0_chr_5	74900001	75000000	13295	0.091543	0.0908387	0.0909743	0.0928135	0.0949912	0.0908422	0.0915197	0.0934887	0.0947999	0.0895326	0.0923023	0.09365	0.0922593	0.0934102	0.0962608
